customer_name,customer_key,customer_location_key,delivery_address,customer_location_count,customer_key_is_ambiguous,customer_match_status,province,hcmc_district,region,latitude,longitude,distance_from_my_phuoc_km,distance_from_vinh_loc_km,Source Sheet
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM ĐỒNG NAI,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM ĐONG NAI,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM ĐONG NAI | SO 833, XA LO HA NOI, KP1, PHUONG LONG HUNG,TINH ĐONG NAI, VIET NAM","Số 833, Xa lộ Hà Nội, KP1, Phường Long Hưng,Tỉnh Đồng Nai, Việt Nam",3,True,ambiguous_multi_location_customer,Ha Noi,,North,21.028,105.854,1101.1574594303572,1141.4962037906485,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM LẠC LONG QUÂN,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LAC LONG QUAN,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LAC LONG QUAN | 527 LAC LONG QUAN, PHUONG 10, QUAN TAN BINH, THANH PHO HO CHI MINH, VIET NAM","527 Lạc Long Quân, Phường 10, Quận Tân Bình, Thành Phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Tan Binh,HCMC,10.802,106.652,39.127242986127015,9.688999785639522,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM LẠC LONG QUÂN,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LAC LONG QUAN,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LAC LONG QUAN | 527 LAC LONG QUAN, PHUONG BAY HIEN, THANH PHO HO CHI MINH, VIET NAM","527 Lạc Long Quân, Phường Bảy Hiền, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM LONG BIÊN,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LONG BIEN,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LONG BIEN | 309 NGUYEN VAN CU, PHUONG BO ĐE, THANH PHO HA NOI, VIET NAM","309 Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, Việt Nam",2,True,ambiguous_multi_location_customer,Ha Noi,,North,21.028,105.854,1101.1574594303572,1141.4962037906485,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM LONG BIÊN,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LONG BIEN,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM LONG BIEN | 309 NGUYEN VAN CU, PHUONG NGOC LAM, QUAN LONG BIEN, THANH PHO HA NOI,VIET NAM","309 Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Thành Phố Hà Nội,Việt Nam",2,True,ambiguous_multi_location_customer,Ha Noi,,North,21.028,105.854,1101.1574594303572,1141.4962037906485,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM NAM ĐỊNH,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NAM ĐINH,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NAM ĐINH | TRUNG TAM THUONG MAI GO! NAM ĐINH, PHUONG ĐONG A,TINH NINH BINH,VIET NAM","Trung tâm Thương mại GO! Nam Định, Phường Đông A,Tỉnh Ninh Bình,Việt Nam",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM NAM ĐỊNH,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NAM ĐINH,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NAM ĐINH | TRUNG TAM THUONG MAI GO! NAM ĐINH, PHUONG LOC HOA, THANH PHO NAM ĐINH, TINH NAM ĐINH, VIET NAM","Trung tâm thương mại GO! Nam Định, Phường Lộc Hòa, Thành phố Nam Định, Tỉnh Nam Định, Việt Nam",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM NGUYỄN DUY TRINH,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NGUYEN DUY TRINH,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NGUYEN DUY TRINH | 378 NGUYEN DUY TRINH, PHUONG BINH TRUNG ĐONG, TP. THU ĐUC, THANH PHO HO CHI MINH, VIET NAM","378 Nguyễn Duy Trinh, Phường Bình Trưng Đông, TP. Thủ Đức, Thành Phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM NGUYỄN DUY TRINH,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NGUYEN DUY TRINH,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NGUYEN DUY TRINH | 378 NGUYEN DUY TRINH, PHUONG BINH TRUNG, THANH PHO HO CHI MINH, VIET NAM","378 Nguyễn Duy Trinh, Phường Bình Trưng, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM NHA TRANG,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NHA TRANG,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NHA TRANG | TRUNG TAM THUONG MAI GO! NHA TRANG, LO SO 04, ĐUONG 19/5, KHU ĐO THI VINH ĐIEM TRUNG,XA VINH HIEP, THANH PHO NHA TRANG, TINH KHANH HOA, VIET NAM","Trung tâm thương mại GO! Nha Trang, Lô số 04, Đường 19/5, Khu đô thị Vĩnh Điềm Trung,Xã Vĩnh Hiệp, Thành phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",2,True,ambiguous_multi_location_customer,Khanh Hoa,,Central,12.238,109.196,305.876735692451,329.05509230963804,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM NHA TRANG,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NHA TRANG,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM NHA TRANG | TRUNG TAM THUONG MAI GO! NHA TRANG, LO SO 4, ĐUONG 19/5, KHU ĐO THI VINH ĐIEM TRUNG,PHUONG TAY NHA TRANG, TINH KHANH HOA, VIET NAM","Trung tâm Thương mại GO! Nha Trang, Lô số 4, đường 19/5, Khu đô thị Vĩnh Điềm Trung,Phường Tây Nha Trang, Tỉnh Khánh Hòa, Việt Nam",2,True,ambiguous_multi_location_customer,Khanh Hoa,,Central,12.238,109.196,305.876735692451,329.05509230963804,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM QUẬN 7,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM QUAN 7,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM QUAN 7 | 10 - 10A NGUYEN THI THAP, PHUONG TAN THUAN, THANH PHO HO CHI MINH, VIET NAM","10 - 10A Nguyễn Thị Thập, Phường Tân Thuận, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM QUẬN 7,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM QUAN 7,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM QUAN 7 | 10-10A NGUYEN THI THAP, PHUONG BINH THUAN, QUAN 7, THANH PHO HO CHI MINH, VIET NAM","10-10A Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Binh Thuan,,Central,10.933,108.101,163.99419165317084,168.54224263147867,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM QUANG TRUNG,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM QUANG TRUNG,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM QUANG TRUNG | 855 QUANG TRUNG, PHUONG 12, QUAN GO VAP, THANH PHO HO CHI MINH, VIET NAM","855 Quang Trung, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",1,False,unique_resolvable_customer_geography,Ho Chi Minh City,Go Vap,HCMC,10.838,106.665,35.339184796717596,12.410640226398089,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM THANH HÓA,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THANH HOA,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THANH HOA | SO 27 - 29 ĐUONG LE LOI, PHUONG HAC THANH, TINH THANH HOA, VIET NAM","Số 27 - 29 đường Lê Lợi, Phường Hạc Thành, Tỉnh Thanh Hóa, Việt Nam",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM THANH HÓA,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THANH HOA,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THANH HOA | SO 27-29 ĐUONG LE LOI, PHUONG LAM SON, THANH PHO THANH HOA, TINH THANH HOA, VIET NAM","Số 27-29 Đường Lê Lợi, Phường Lam Sơn, Thành phố Thanh Hóa, Tỉnh Thanh Hóa, Việt Nam",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM THUẬN AN,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THUAN AN,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THUAN AN | SO 26 GIA LONG, TO 7, KHU PHO HOA LONG, P. LAI THIEU, THANH PHO THUAN AN, T. BINH DUONG, VIET NAM","Số 26 Gia Long, Tổ 7, Khu phố Hòa Long, P. Lái Thiêu, Thành phố Thuận An, T. Bình Dương, Việt Nam",2,True,ambiguous_multi_location_customer,Binh Duong,,Southeast / HCMC fringe,11.05,106.667,12.681954889846134,31.500912827113666,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM THUẬN AN,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THUAN AN,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM THUAN AN | SO 26 GIA LONG, TO 7, KHU PHO HOA LONG, PHUONG LAI THIEU, THANH PHO HO CHI MINH, VIET NAM","Số 26 Gia Long, Tổ 7, Khu phố Hòa Long, Phường Lái Thiêu, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM TRẢNG BOM,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM TRANG BOM,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM TRANG BOM | SO 442, XOM 4, TO 29, AP THAI HOA, XA HO NAI 3, HUYEN TRANG BOM, TINH ĐONG NAI, VIET NAM","Số 442, Xóm 4, Tổ 29, Ấp Thái Hòa, Xã Hố Nai 3, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",1,False,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM VĨNH LONG,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VINH LONG,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VINH LONG | 15 ĐUONG TRAN ĐAI NGHIA, PHUONG PHUOC HAU, TINH VINH LONG, VIET NAM","15 đường Trần Đại Nghĩa, Phường Phước Hậu, Tỉnh Vĩnh Long, Việt Nam",2,True,ambiguous_multi_location_customer,Vinh Long,,Mekong Delta,10.254,105.973,122.02815193879003,87.60725054822156,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM VĨNH LONG,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VINH LONG,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VINH LONG | SO 15 ĐUONG TRAN ĐAI NGHIA , PHUONG 4 , THANH PHO VINH LONG , TINH VINH LONG, VIET NAM","Số 15 Đường Trần Đại Nghĩa , Phường 4 , Thành phố Vĩnh Long , Tỉnh Vĩnh Long, Việt Nam",2,True,ambiguous_multi_location_customer,Vinh Long,,Mekong Delta,10.254,105.973,122.02815193879003,87.60725054822156,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI NGUYỄN KIM - TRUNG TÂM MUA SẮM SBS NGUYỄN KIM THÁI NGUYÊN,CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM SBS NGUYEN KIM THAI NGUYEN,"CHI NHANH CONG TY CO PHAN THUONG MAI NGUYEN KIM - TRUNG TAM MUA SAM SBS NGUYEN KIM THAI NGUYEN | TANG TRET, GO! THAI NGUYEN, KHU DAN CU ĐUONG VIET BAC, PHUONG TAN LAP, THANH PHO THAI NGUYEN,TINH THAI NGUYEN, VIET NAM","Tầng trệt, GO! Thái Nguyên, Khu dân cư đường Việt Bắc, Phường Tân Lập, Thành phố Thái Nguyên,Tỉnh Thái Nguyên, Việt Nam",1,False,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM BIÊN HÒA,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM BIEN HOA,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM BIEN HOA | 253 PHAM VAN THUAN, P TAN MAI, TP BIEN HOA, ĐONG NAI","253 Phạm Văn Thuận, P Tân Mai, TP Biên Hòa, Đồng Nai",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM BIÊN HÒA,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM BIEN HOA,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM BIEN HOA | SO 253, ĐUONG PHAM VAN THUAN, PHUONG TAM HIEP, TINH ĐONG NAI, VIET NAM","Số 253, Đường Phạm Văn Thuận, Phường Tam Hiệp, Tỉnh Đồng Nai, Việt Nam",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM CÀ MAU,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM CA MAU,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM CA MAU | SO 1-2 HUNG VUONG, PHUONG TAN THANH, TINH CA MAU, VIET NAM","Số 1-2 Hùng Vương, Phường Tân Thành, Tỉnh Cà Mau, Việt Nam",1,False,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM GÒ VẤP,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM GO VAP,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM GO VAP | 03 NGUYEN OANH, PHUONG GO VAP, THANH PHO HO CHI MINH, VIET NAM","03 Nguyễn Oanh, Phường Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Go Vap,HCMC,10.838,106.665,35.339184796717596,12.410640226398089,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM GÒ VẤP,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM GO VAP,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM GO VAP | 3, NGUYEN OANH , P10, Q GO VAP, TP HCM","3, Nguyễn Oanh , P10, Q Gò Vấp, TP HCM",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Go Vap,HCMC,10.838,106.665,35.339184796717596,12.410640226398089,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM KIÊN GIANG,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM KIEN GIANG,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM KIEN GIANG | 575 A NGUYEN TRUNG TRUC, P AN HOA, TP RACH GIA, KIEN GIANG","575 A Nguyễn Trung Trực, P An Hòa, TP Rạch Giá, Kiên Giang",2,True,ambiguous_multi_location_customer,Kien Giang,,Mekong Delta,10.012,105.08,210.28118185183467,183.75354274533245,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM KIÊN GIANG,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM KIEN GIANG,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM KIEN GIANG | 575A ĐUONG NGUYEN TRUNG TRUC, PHUONG RACH GIA, TINH AN GIANG, VIET NAM","575A đường Nguyễn Trung Trực, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",2,True,ambiguous_multi_location_customer,An Giang,,Mekong Delta,10.521,105.125,177.20716575228917,160.0753797999497,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM PHÚ NHUẬN,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM PHU NHUAN,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM PHU NHUAN | 216 PHAN ĐANG LUU, P3, Q. PHU NHUAN , TP.HCM","216 Phan Đăng Lưu, P3, Q. Phú Nhuận , TP.HCM",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Phu Nhuan,HCMC,10.8,106.677,39.721442121962156,12.346724432702416,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM PHÚ NHUẬN,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM PHU NHUAN,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM PHU NHUAN | 216 PHAN ĐANG LUU, PHUONG ĐUC NHUAN,THANH PHO HO CHI MINH, VIET NAM","216 Phan Đăng Lưu, Phường Đức Nhuận,Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM TRƯỜNG CHINH,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM TRUONG CHINH,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM TRUONG CHINH | 1/1 TRUONG CHINH, P TAY THANH, Q TAN PHU, TP.HCM","1/1 Trường Chinh, P Tây Thạnh, Q Tân Phú, TP.HCM",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Tan Phu,HCMC,10.79,106.628,40.2775712236166,6.903906656699526,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM TRƯỜNG CHINH,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM TRUONG CHINH,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM TRUONG CHINH | 1/1 TRUONG CHINH, PHUONG TAY THANH, THANH PHO HO CHI MINH, VIET NAM","1/1 Trường Chinh, Phường Tây Thạnh, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM VŨNG TÀU,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VUNG TAU,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VUNG TAU | 406 LE HONG PHONG , P THANG TAM, TP VUNG TAU- TINH BA RIA VUNG TAU","406 Lê Hồng Phong , P Thắng Tam, TP Vũng Tàu- Tỉnh Bà Rịa Vũng Tàu",2,True,ambiguous_multi_location_customer,Ba Ria - Vung Tau,,Southeast / HCMC fringe,10.541,107.243,96.53713245546575,78.89990725998948,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM NGUYỄN KIM VŨNG TÀU,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VUNG TAU,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM NGUYEN KIM VUNG TAU | SO 406 LE HONG PHONG, PHUONG VUNG TAU, THANH PHO HO CHI MINH, VIET NAM","Số 406 Lê Hồng Phong, Phường Vũng Tàu, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CHI NHÁNH CÔNG TY CỔ PHẦN TM NGUYỄN KIM - TRUNG TÂM MUA SẮM SÀI GÒN,CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM SAI GON,"CHI NHANH CONG TY CO PHAN TM NGUYEN KIM - TRUNG TAM MUA SAM SAI GON | 63-65-67 TRAN HUNG ĐAO, P CAU ONG LANH , Q 1 , TP.HCM","63-65-67 Trần Hưng Đạo, P cầu Ông Lãnh , Q 1 , TP.HCM",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,District 1,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
