sku_code,product_name,category,abc_quantity,xyz,abc_xyz,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Total,Mean/Mo,Std Dev,CV,quantity,quantity_share,order_frequency,frequency_share,cbm_total
2100112291,Chảo chiên Tefal Unlimited 26cm,CW,C,Y,CY,25.0,52.0,39.0,12.0,16.0,20.0,28.666666666666668,192.66666666666666,27.523809523809522,13.957418235817247,0.5071034307130834,192.66666666666666,0.000726460847235382,82,0.004056193114364859,3.2659200000000004
7211419765,Nồi chiên không dầu Tefal Window white  EY8211Y0 - 6L - Điện tử,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,25.285714285714285,66.89971172263321,2.6457513110645903,177.0,0.0006673887714221243,3,0.000148397309062129,12.1068
7211003822,"Bình đun siêu tốc Tefal Smart & Light KO850810 - 1800W, 1.7L",SDA,C,Y,CY,5.0,26.0,30.0,18.0,0.0,25.0,72.33333333333334,176.33333333333334,25.190476190476193,23.594457245260227,0.9366419700386857,176.33333333333334,0.0006648750660683687,74,0.003660466956865849,4.159518
2100129888,"Chảo Inox cao cấp Professional Tefal B9210455, 24cm",CW,C,Z,CZ,0.0,0.0,4.0,0.0,0.0,1.0,158.5,163.5,23.357142857142858,59.61034186399921,2.55212472812229,163.5,0.0006164862380085725,23,0.0011377127028096557,3.8819250000000003
2100120952,Nồi cán dài/ quánh Tefal Primary 16cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,163.25,163.25,23.321428571428573,61.70270021875634,2.6457513110645903,163.25,0.0006155435985009141,57,0.002819548872180451,4.83236325
2100112229,Chảo chiên Tefal Cook Healthy 28cm,CW,C,Y,CY,0.0,1.0,2.0,1.0,0.0,0.0,158.33333333333331,162.33333333333331,23.190476190476186,59.59705969097404,2.5698937443746512,162.33333333333331,0.0006120872536395,44,0.0021764938662445586,8.741502
2100120064,Chảo chiên Tefal Day By Day 28cm,CW,C,Y,CY,98.0,0.0,0.0,0.0,0.0,0.0,61.333333333333336,159.33333333333334,22.761904761904763,40.28864111849149,1.7700030616910487,159.33333333333334,0.0006007755795475997,57,0.002819548872180451,2.1446099999999997
7211004327,Máy húi bụi không dây X-pert 6.60 TY6878WO - Đỏ xám,SDA,C,Y,CY,19.0,50.0,62.0,3.0,18.0,3.0,0.5,155.5,22.214285714285715,24.470828113724075,1.1015806867914375,155.5,0.0005863217737635047,72,0.003561535417491096,7.157279999999999
7211003299,Nồi lẩu điện HFK26EVN-130,SDA,C,Y,CY,22.0,63.0,42.0,2.0,4.0,7.0,12.0,152.0,21.714285714285715,22.837938360794052,1.0517471613523577,152.0,0.0005731248206562876,97,0.004798179659675505,5.346044704
2100136216,"Nồi Inox cao cấp Tefal Duetto Plus, 28cm - G7196456",CW,C,Y,CY,0.0,13.0,0.0,0.0,0.0,0.0,132.5,145.5,20.785714285714285,49.49903798968988,2.3813970166861114,145.5,0.0005486161934571699,58,0.0028690146418678276,8.362153125
7211004920,Nồi áp suất điện đa năng Tefal Speedy Cook 5L CY222D68,SDA,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,20.714285714285715,54.80484858633794,2.6457513110645903,145.0,0.0005467309144418532,37,0.0018302334784329245,5.493760000000001
2100112289,Chảo chiên Tefal Unlimited 22cm,CW,C,Y,CY,0.0,6.0,30.0,0.0,10.0,24.0,70.83333333333333,140.83333333333331,20.119047619047617,25.152629323885044,1.2501898598854106,140.83333333333334,0.0005310202559808805,43,0.0021270280965571824,3.60855
2100118828,Bộ nồi Tefal Primary 16/20/24cm,CW,C,Z,CZ,4.0,0.0,0.0,0.0,0.0,0.0,136.0,140.0,20.0,51.1729094997213,2.558645474986065,140.0,0.0005278781242886859,6,0.000296794618124258,6.5527000000000015
4200009654,Quạt đứng ASIAVINA TURBO DECOR - VY659691 - Trắng,Fan,C,Y,CY,27.0,20.0,41.0,42.0,0.0,0.0,8.0,138.0,19.714285714285715,17.876560870912183,0.9067820731622122,138.0,0.0005203370082274189,47,0.002324891175306688,9.315000000000001
7212000261,Nồi cơm điện /CFXB40FC33VN-75/Việt Nam,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,137.75,137.75,19.678571428571427,52.06460615702105,2.645751311064591,137.75,0.0005193943687197605,11,0.0005441234665611396,20.695703397750005
2100118827,Bộ nồi Tefal Primary 16/18/20cm,CW,C,Z,CZ,0.0,0.0,0.0,1.0,0.0,0.0,136.0,137.0,19.571428571428573,51.34152686619654,2.6232896938932537,137.0,0.0005165664501967854,7,0.00034626038781163435,4.841991
7115900972,"Chảo sâu lòng Supor Star H23110-SJ24 đáy từ, 24cm, vàng",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,134.83333333333334,134.83333333333334,19.261904761904763,50.96220977741081,2.6457513110645907,134.83333333333334,0.0005083969077970796,11,0.0005441234665611396,6.029746666666667
2100139604,Bộ 5 nồi chảo 2 cán rời Tefal - L827SB04,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,19.0,50.269274910227224,2.6457513110645907,133.0,0.0005014842180742515,6,0.000296794618124258,1.2876395
7211004524,"Nồi cơm điện Tefal Easy Rice Compact RK730168 - 600W, 1L",SDA,C,Y,CY,0.0,28.0,0.0,0.0,0.0,0.0,102.0,130.0,18.571428571428573,38.23984459024009,2.0590685548590817,130.0,0.0004901725439823511,56,0.002770083102493075,14.92101
2100124960,Chảo đúc cao cấp Tefal Robusto có miệng rót 24cm,CW,C,Y,CY,6.0,0.0,28.0,7.0,10.0,12.0,55.833333333333336,118.83333333333334,16.976190476190478,19.20513737486149,1.1312984147884748,118.83333333333333,0.00044806797930694404,37,0.0018302334784329245,3.047088
2100112288,Chảo chiên sâu lồng Tefal Unlimited 28cm,CW,C,Y,CY,20.0,37.0,6.0,22.0,0.0,23.0,10.333333333333332,118.33333333333333,16.904761904761905,12.412231550510652,0.7342446832696442,118.33333333333333,0.0004461827002916273,49,0.0024238227146814403,1.6524
2100136220,Bộ 3 nồi Inox cao cấp Tefal Duetto Plus  G179S655,CW,C,Y,CY,0.0,0.0,0.0,0.0,1.0,0.0,117.0,118.0,16.857142857142858,44.16042184063527,2.6196860413936176,118.0,0.00044492584761474953,37,0.0018302334784329245,4.43916
1830009219,"Bàn ủi 2-trong-1 Duo Power kết hợp ủi hơi và cầm tay, JF4032E0",SDA,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,16.571428571428573,43.84387886907036,2.6457513110645903,116.0,0.0004373847315534826,62,0.0030668777206173327,11.9016
7211004888,Nồi cơm điện tử Delirice Plus 1.8L RK776B68- Xám,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,1.0,0.0,112.5,113.5,16.214285714285715,42.45964470613748,2.6186565017001087,113.5,0.0004279583364768989,17,0.0008409180846853977,10.092143
2100125800,"Bộ nồi chảo Inox cao cấp Cook Eat B922S784 (16, 20, 24, 28cm)",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,15.714285714285714,41.576092031014994,2.6457513110645907,110.0,0.00041476138336968174,11,0.0005441234665611396,4.884
7211004534,Máy xay sinh tố Tefal Blendforce Piano + cối xay XL BL47YB66 - Xám,SDA,C,Z,CZ,0.0,4.0,0.0,0.0,0.0,0.0,106.0,110.0,15.714285714285714,39.84015681743855,2.535282706564271,110.0,0.00041476138336968174,24,0.001187178472497032,4.29088
8010001360,Máy xay sinh tố Tefal DuraForce BL705DT0 - 1200W,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,15.571428571428571,41.19812755800577,2.645751311064591,109.0,0.00041099082533904826,20,0.0009893153937475267,5.33664
1830007629,Bàn ủi hơi nước đứng Tefal -  IT2461E0,SDA,C,Y,CY,0.0,3.0,0.0,0.0,0.0,0.0,105.0,108.0,15.428571428571429,39.5131081324377,2.5610347863617027,108.0,0.0004072202673084148,48,0.002374356944994064,7.223040000000001
2100120953,Nồi Tefal Primary 20cm,CW,C,Z,CZ,0.0,0.0,0.0,3.0,0.0,0.0,105.0,108.0,15.428571428571429,39.5131081324377,2.5610347863617027,108.0,0.0004072202673084148,19,0.0009398496240601503,2.8755
2100136214,"Nồi Inox cao cấp Tefal Duetto Plus, 24cm",CW,C,Z,CZ,0.0,0.0,0.0,1.0,0.0,0.0,106.5,107.5,15.357142857142858,40.191950153517766,2.6171502425546453,107.5,0.00040533498829309805,19,0.0009398496240601503,6.2990900000000005
2100123087,Chảo chiên Tefal Light & Clean 26cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,15.0,39.68626966596886,2.6457513110645907,105.0,0.00039590859321651437,2,9.893153937475267e-05,5.181750000000001
2100133030,"Bộ 2 nồi Inox cao cấp Tefal Cook Eat B921S224, quánh 16cm/nồi 20cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,15.0,39.68626966596886,2.6457513110645907,105.0,0.00039590859321651437,7,0.00034626038781163435,2.47296
2100131961,Chảo sâu lồng Tefal So Matcha 24cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,97.5,97.5,13.928571428571429,36.85153611839965,2.6457513110645903,97.5,0.00036762940798676336,50,0.002473288484368817,3.8001600000000004
2100131964,Chảo chiên Tefal So Matcha 24cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,97.16666666666667,97.16666666666667,13.880952380952381,36.72554796072991,2.6457513110645907,97.16666666666667,0.00036637255530988554,45,0.002225959635931935,3.6729
2100122706,Chảo chiên sâu lồng Tefal So Chef 24cm,CW,C,Y,CY,0.0,8.0,0.0,0.0,0.0,0.0,85.66666666666667,93.66666666666667,13.380952380952381,32.01413378345199,2.392515336129864,93.66666666666667,0.00035317560220266843,45,0.002225959635931935,4.410204
2100124435,"Quánh Inox cao cấp có nắp Tefal Cook Eat B9212274, 16cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,90.75,90.75,12.964285714285714,34.30027592558737,2.6457513110645907,90.75,0.00034217814127998744,6,0.000296794618124258,3.889908
4200009017,Quạt đứng ASIAVINA TURBO PLUS - VY639791 - Xám,Fan,C,Z,CZ,0.0,84.0,6.0,0.0,0.0,0.0,0.0,90.0,12.857142857142858,31.45064160144999,2.4461610134461105,90.0,0.00033935022275701236,4,0.00019786307874950534,4.673625
7211005280,Nồi cơm cao tần Tefal Rice Master RK8131Y0 - 1.5L,SDA,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,12.857142857142858,34.01680257083045,2.6457513110645903,90.0,0.00033935022275701236,33,0.0016323703996834191,7.0008300000000006
2100136188,"Nồi Inox cao cấp cán dài Tefal Duetto Plus, 16cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,88.75,88.75,12.678571428571429,33.544346979568914,2.6457513110645903,88.75,0.0003346370252187205,16,0.0007914523149980214,1.9830300000000003
2100136213,"Nồi Inox cao cấp Tefal Duetto Plus, 20cm",CW,C,Y,CY,0.0,0.0,0.0,1.0,0.0,0.0,87.5,88.5,12.642857142857142,33.01100105231877,2.611039631256852,88.5,0.00033369438571106215,49,0.0024238227146814403,4.343625
1830008982,Bàn ủi hơi nước cầm tay DT1034E1,SDA,C,X,CX,0.0,0.0,0.0,0.0,0.0,0.0,87.33333333333333,87.33333333333333,12.476190476190476,33.00889730947251,2.6457513110645903,87.33333333333333,0.0003292954013419897,122,0.006034823901859913,3.6077399999999997
1830008321,Bàn ủi hơi nước Tefal Easy Steam FV1955E0 - 1400W,SDA,C,Y,CY,0.0,3.0,0.0,0.0,0.0,0.0,84.16666666666667,87.16666666666667,12.452380952380953,31.64278548130479,2.5411032317682625,87.16666666666667,0.00032866697500355085,55,0.0027206173328056986,3.9671625
2100131962,Chảo sâu lồng Tefal So Matcha 28cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,2.0,83.25,85.25,12.178571428571429,31.3484164557911,2.5740635212966296,85.25,0.00032144007211150333,53,0.002621685793430946,3.7918650000000005
7115900325,Chảo chống dính Everyway F09A16-16cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,84.41666666666666,84.41666666666666,12.059523809523808,31.90650092986226,2.6457513110645907,84.41666666666666,0.00031829794041930877,32,0.0015829046299960427,1.9689343333333333
7211004311,"Máy xay sinh tố Tefal Blendeo+ BL2C0130 - 450W, 1.25L",SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,80.0,1.0,81.0,11.571428571428571,30.176465127961023,2.607842665379348,81.0,0.0003054152004813111,3,0.000148397309062129,1.7238269999999998
2100140776,"Chảo Inox cao cấp Professional Tefal B9210595, 26cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,80.25,80.25,11.464285714285714,30.331648958990485,2.6457513110645907,80.25,0.000302587281958336,16,0.0007914523149980214,2.2149
2100122709,Chảo chiên Tefal So Chef 24cm,CW,C,Z,CZ,13.0,4.0,0.0,0.0,0.0,0.0,63.166666666666664,80.16666666666666,11.45238095238095,23.298528463648267,2.0343829427717823,80.16666666666666,0.00030227306878911653,26,0.0012861100118717846,2.7276480000000003
2100129889,"Chảo Inox cao cấp Professional Tefal B9210655, 28cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,1.0,0.0,77.5,78.5,11.214285714285714,29.23162833709568,2.606642017320634,78.5,0.0002959888054047274,16,0.0007914523149980214,2.362045
7211003300,Nồi lẩu điện H30FK802VN-136,SDA,C,Y,CY,14.0,34.0,14.0,1.0,0.0,0.0,13.0,76.0,10.857142857142858,12.198750911856665,1.1235691629341664,76.0,0.0002865624103281438,65,0.0032152750296794617,3.3464199168
2100136851,"Chảo chiên chống dính Tefal Flavor Force E2770274, 20cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,74.66666666666667,74.66666666666667,10.666666666666668,28.2213473180223,2.6457513110645903,74.66666666666667,0.0002815349996206325,15,0.000741986545310645,2.0882773333333335
2100136212,"Nồi Inox cao cấp Tefal Duetto Plus, 18cm",CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,73.75,73.75,10.535714285714286,27.87487988443051,2.6457513110645907,73.75,0.00027807865475921843,39,0.001929165017807677,3.1718400000000004
4200006855,Quạt lửng ASIAvina - A16018-XV0 - xám,Fan,C,Z,CZ,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,10.428571428571429,27.591406529673588,2.6457513110645907,73.0,0.00027525073623624335,1,4.9465769687376336e-05,2.635884
1830009516,Bàn ủi hơi nước đứng Tefal IXEO Vision QT1811E0,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,10.285714285714286,27.21344205666436,2.6457513110645903,72.0,0.0002714801782056099,23,0.0011377127028096557,11.664000000000001
2100118816,Chảo xào Tefal Primary 28cm,CW,C,Z,CZ,0.0,17.0,0.0,0.0,0.0,0.0,50.75,67.75,9.678571428571429,19.18697164620777,1.9824177346635334,67.75,0.00025545530657541764,23,0.0011377127028096557,2.19725
2100121729,Chảo chiên Inox cao cấp Tefal Duetto Plus 26cm,CW,C,Z,CZ,0.0,1.0,0.0,0.0,0.0,0.0,65.25,66.25,9.464285714285714,24.602010661151834,2.599457730234911,66.25,0.00024979946952946743,9,0.000445191927186387,1.7855300000000003
2100132120,"Chảo nồi có nắp đa năng 3 trong 1 - 22cm, vàng",CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,64.75,64.75,9.25,24.473199627347462,2.6457513110645907,64.75,0.0002441436324835172,45,0.002225959635931935,3.0648765
7115900921,"Chảo xào TRENDY 28 cm, màu carrot",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,8.714285714285714,23.055832853562862,2.6457513110645907,61.0,0.0002300040398686417,11,0.0005441234665611396,2.40828
7211004196,"Nồi cơm điện tử Tefal RK762168 - 1.5L, 1200W",SDA,C,Z,CZ,0.0,1.0,0.0,0.0,0.0,0.0,57.0,58.0,8.285714285714286,21.48421347341877,2.5929223157574373,58.0,0.0002186923657767413,12,0.000593589236248516,2.6633600000000004
7115900937,"Chảo cao cấp vân đá đen Rock Marble 24cm, NIH",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,8.142857142857142,21.54397496152595,2.6457513110645907,57.0,0.00021492180774610782,8,0.0003957261574990107,2.07765
7115900500,Chảo xào chống dính Comfort W06A36/36cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,56.833333333333336,56.833333333333336,8.119047619047619,21.48098088269108,2.6457513110645907,56.833333333333336,0.0002142933814076689,34,0.0016818361693707953,2.626154666666667
2100124953,Nồi đúc cao cấp Tefal Robusto có miệng rót  24cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,8.0,21.166010488516726,2.6457513110645907,56.0,0.00021115124971547434,3,0.000148397309062129,2.455572
2100139519,"Bộ 3 nồi chảo cán rời Tefal Ingenio Serenity L8274S04, quánh 20cm/ xào 26cm/ chiên 28cm, xanh dương",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,8.0,21.166010488516726,2.6457513110645907,56.0,0.00021115124971547434,4,0.00019786307874950534,0.8415680000000001
7115900326,Chảo chống dính Everyway F09A-20cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,55.9,55.9,7.985714285714286,21.128214041215802,2.6457513110645907,55.9,0.000210774193912411,33,0.0016323703996834191,2.0683
1510001964,Nồi chiên không dầu Tefal 9 trong 1 Easy fry Oven & Grill FW501815,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,1.0,0.0,54.0,55.0,7.857142857142857,20.35050016935351,2.5900636579177196,55.0,0.00020738069168484087,17,0.0008409180846853977,3.84813
2100112290,"Chảo chiên Tefal Unlimited G2550402, 24cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,54.333333333333336,7.761904761904762,20.536069700168014,2.6457513110645907,54.333333333333336,0.00020486698633108525,3,0.000148397309062129,3.1687200000000004
3100518440,Hộp nhựa vuông Tefal Masterseal Fresh K3021322 - 1.1L - xanh,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,53.75,53.75,7.678571428571429,20.315590424245965,2.6457513110645907,53.75,0.00020266749414654903,9,0.000445191927186387,0.62307
2100112226,Chảo chiên sâu lòng Tefal Cook Healthy 28cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,53.5,53.5,7.642857142857143,20.221099305993654,2.6457513110645903,53.5,0.00020172485463889066,29,0.0014345073209339138,2.495668
7115900499,Chảo xào chống dính Comfort W06A32/32cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,52.5,52.5,7.5,19.84313483298443,2.6457513110645907,52.5,0.00019795429660825718,29,0.0014345073209339138,2.051056875
2100127352,Nồi cán dài/ quánh Tefal Primary 18cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,51.25,51.25,7.321428571428571,19.370679241722897,2.6457513110645907,51.25,0.00019324109906996537,5,0.0002473288484368817,1.7860624999999999
1510002673,Nồi chiên không dầu Tefal Mega EY8558E0 7.5L - Black,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,7.142857142857143,18.89822365046136,2.6457513110645903,50.0,0.00018852790153167353,4,0.00019786307874950534,3.2337999999999996
2100124433,"Bộ 3 nồi Inox cao cấp Tefal Cook Eat B921S604, 14cm/18cm/20cm",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,7.0,18.520259177452136,2.6457513110645907,49.0,0.00018475734350104005,2,9.893153937475267e-05,1.5002820000000003
2100131963,Chảo xào Tefal So Matcha 30cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,7.0,18.520259177452136,2.6457513110645907,49.0,0.00018475734350104005,8,0.0003957261574990107,2.393748
7211003246,"Máy ép chậm Tefal ZC420E38 - 150W, 0.8L, Trắng",SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,7.0,18.520259177452136,2.6457513110645907,49.0,0.00018475734350104005,1,4.9465769687376336e-05,1.631348964
7115900974,"Chảo chiên Supor Star H23110-J26 đáy từ, 26cm, vàng",CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,48.5,48.5,6.928571428571429,18.33127694094752,2.6457513110645907,48.5,0.00018287206448572331,49,0.0024238227146814403,1.9989760000000003
2100127513,"Bộ 3 nồi inox Tefal Optispace cao cấp (16cm, 20cm, 24cm)",CW,C,Z,CZ,0.0,0.0,0.0,0.0,12.0,0.0,35.0,47.0,6.714285714285714,13.250336922940056,1.9734544353314976,47.0,0.0001772162274397731,14,0.0006925207756232687,1.4278600000000001
7115900757,Chảo vân đá chống dính dùng trên bếp từ Rock F23A28IH-28cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,43.833333333333336,43.833333333333336,6.261904761904762,16.567442733571127,2.6457513110645907,43.833333333333336,0.0001652761270094338,18,0.000890383854372774,2.1315328125
1510002613,Nồi chiên không dầu điện tử Tefal EasyFry Mega 7.5L,SDA,C,Z,CZ,1.0,0.0,0.0,0.0,1.0,0.0,41.0,43.0,6.142857142857143,15.377782365353935,2.5033599199413383,43.0,0.00016213399531723923,15,0.000741986545310645,2.707882
7211004067,Máy xay sinh tố Tefal - BL42Q166,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,5.571428571428571,14.740614447359862,2.6457513110645907,39.0,0.00014705176319470534,13,0.0006430550059358923,1.427712
7211419330,"Máy xay thực phẩm Tefal Choppeo MB603166 - 500W, 2L, cối thủy tinh",SDA,C,Z,CZ,0.0,1.0,4.0,0.0,0.0,0.0,33.25,38.25,5.464285714285714,12.339324477921332,2.258177028639198,38.25,0.00014422384467173023,24,0.001187178472497032,2.623104
2100118820,Chảo chiên Tefal Primary 28cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,5.428571428571429,14.362649974350633,2.6457513110645903,38.0,0.0001432812051640719,14,0.0006925207756232687,1.46832
2100139669,Bộ 3 nồi chảo cán rời Tefal - L830S404,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,5.428571428571429,14.362649974350633,2.6457513110645903,38.0,0.0001432812051640719,5,0.0002473288484368817,0.541025
7211004996,Máy xay sinh tố Tefal PerfectMix BL871D31,SDA,C,Z,CZ,0.0,5.0,0.0,0.0,0.0,0.0,32.5,37.5,5.357142857142857,12.113058675503494,2.261104286093986,37.5,0.00014139592614875515,20,0.0009893153937475267,1.8547200000000001
2027451120,"Xẻng chịu nhiệt Tefal Bienvenue 2745112, bản nhỏ có rãnh",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,36.25,36.25,5.178571428571429,13.701212146584485,2.6457513110645903,36.25,0.0001366827286104633,22,0.0010882469331222793,0.13311
3100518419,Hộp nhựa tròn Tefal Masterseal Fresh K3022322 - 0.85L - xanh,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,36.25,36.25,5.178571428571429,13.701212146584485,2.6457513110645903,36.25,0.0001366827286104633,4,0.00019786307874950534,0.68121
7211003241,Máy ép trái cây ZC150838,SDA,C,Z,CZ,1.0,15.0,0.0,0.0,0.0,0.0,20.0,36.0,5.142857142857143,8.571825387640049,1.6667438253744538,36.0,0.00013574008910280494,15,0.000741986545310645,1.37088
2100111903,Chảo chiên Tefal Natura 20cm,CW,C,Y,CY,0.0,0.0,0.0,0.0,0.0,0.0,35.833333333333336,35.833333333333336,5.1190476190476195,13.543726949497309,2.6457513110645903,35.833333333333336,0.00013511166276436603,29,0.0014345073209339138,0.8094750000000001
2100112292,Chảo chiên Tefal Unlimited 28cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,35.5,35.5,5.071428571428571,13.417738791827567,2.6457513110645907,35.5,0.0001338548100874882,13,0.0006430550059358923,2.0703600000000004
2100124957,Chảo đúc cao cấp sâu lồng Tefal Robusto có miệng rót 28cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,35.25,35.25,5.035714285714286,13.32324767357526,2.6457513110645907,35.25,0.00013291217057982983,14,0.0006925207756232687,1.66461075
7115900916,"Nồi TRENDY 20 cm, màu carrot",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,35.166666666666664,35.166666666666664,5.023809523809524,13.291750634157822,2.6457513110645903,35.166666666666664,0.00013259795741061038,17,0.0008409180846853977,1.9053300000000002
2100131960,Nồi Tefal So Matcha 24cm,CW,C,Z,CZ,0.0,1.0,0.0,0.0,0.0,0.0,34.0,35.0,5.0,12.793227374930325,2.558645474986065,35.0,0.00013196953107217146,11,0.0005441234665611396,1.312656
2100121619,Chảo chiên Inox cao cấp Tefal Duetto Plus 24cm,CW,C,Z,CZ,0.0,1.0,0.0,0.0,0.0,0.0,33.75,34.75,4.964285714285714,12.69877665649052,2.5580269523865793,34.75,0.0001310268915645131,9,0.000445191927186387,0.9524760000000001
4200009623,Quạt đứng ASIAVINA - VY619090 - Đen,Fan,C,Z,CZ,2.0,0.0,0.0,0.0,0.0,26.0,6.0,34.0,4.857142857142857,9.58172864411865,1.9727088384950164,34.0,0.000128198973041538,10,0.0004946576968737634,1.582768
7116900165,"Bộ 3 nồi đúc vân đá xanh DuraRock 18, 20, 24cm; dùng cho bếp từ",CW,C,Z,CZ,0.0,0.0,0.0,0.0,1.0,0.0,33.0,34.0,4.857142857142857,12.415428190072912,2.5561175685444235,34.0,0.000128198973041538,17,0.0008409180846853977,1.40454
2100112230,Nồi cán dài - quánh Tefal So Chef 18cm,CW,C,Z,CZ,0.0,1.0,0.0,0.0,0.0,0.0,31.75,32.75,4.678571428571429,11.943193917557435,2.5527437381038793,32.75,0.00012348577550324615,23,0.0011377127028096557,1.4601600000000001
7211004185,"Nồi cơm điện tử Tefal RK733168 - 1.8L, 750W",SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,31.5,31.5,4.5,11.905880899790658,2.6457513110645907,31.5,0.00011877257796495432,3,0.000148397309062129,4.977126
7211005279,Nồi cơm điện tử Delirice RK7711Y0  - 1.8L,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,31.5,31.5,4.5,11.905880899790658,2.6457513110645907,31.5,0.00011877257796495432,10,0.0004946576968737634,2.921184
4200008236,Quạt lửng ASIAVINA Turbo One VY618790 - 55W Xám Cánh Cam,Fan,C,Z,CZ,0.0,0.0,24.0,7.0,0.0,0.0,0.0,31.0,4.428571428571429,9.015859043136947,2.0358391387728587,31.0,0.00011688729894963758,2,9.893153937475267e-05,2.0925000000000002
2100131965,Chảo chiên Tefal So Matcha 20cm,CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,30.833333333333332,30.833333333333332,4.404761904761904,11.653904584451173,2.6457513110645907,30.833333333333332,0.00011625887261119867,13,0.0006430550059358923,0.790875
1510001949,Máy vắt cam ZP300138 - Trắng,SDA,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,30.25,30.25,4.321428571428571,11.433425308529124,2.6457513110645907,30.25,0.00011405938042666248,22,0.0010882469331222793,1.0368490000000001
7115900919,"Chảo chiên TRENDY 26 cm, màu carrot",CW,C,Z,CZ,0.0,0.0,0.0,0.0,0.0,0.0,30.166666666666668,30.166666666666668,4.309523809523809,11.401928269111687,2.6457513110645907,30.166666666666668,0.00011374516725744303,10,0.0004946576968737634,1.2433493333333334
