sku_code,product_name,category,quantity,quantity_share,quantity_cumulative_share,abc_quantity,order_frequency,frequency_share,frequency_cumulative_share,monthly_mean_quantity,monthly_std_quantity,demand_cv,monthly_nonzero_periods,xyz_low_sample_flag,xyz_frequency,abc_xyz_frequency,xyz_volatility,abc_xyz_volatility,fast_moving_flag,cbm_total,pcs_per_carton,pcs_per_pallet,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg
7211004196,"Nồi cơm điện tử Tefal RK762168 - 1.5L, 1200W",SDA,71.0,0.0002520369440012296,0.9838888207904871,C,20,0.0009618159084351255,0.9158411080119272,10.142857142857142,21.122094052031326,2.082459976960835,3,0,Z,CZ,Z,CZ,0,3.26032,1,30,0.04592,6.9,6.9
2100121729,Chảo chiên Inox cao cấp Tefal Duetto Plus 26cm,CW,70.25,0.0002493745819167096,0.9841381953724039,C,11,0.0005289987496393191,0.9563816485524675,10.035714285714286,24.3774266191374,2.429067421124011,3,0,Z,CZ,Z,CZ,0,1.8127900000000001,4,256,0.006815000000000001,1.25,5.0
7115900921,"Chảo xào TRENDY 28 cm, màu carrot",CW,70.0,0.0002484871278885362,0.9843866825002924,C,13,0.0006251803404828316,0.9460902183322116,10.0,22.737634001804146,2.273763400180415,2,0,Z,CZ,Z,CZ,0,2.49711,4,168,0.00987,1.25,5.0
1510001964,Nồi chiên không dầu Tefal 9 trong 1 Easy fry Oven & Grill FW501815,SDA,61.0,0.00021653878287429586,0.9850531604754506,C,21,0.0010099067038568817,0.9098778493796292,8.714285714285714,20.089087300607478,2.305305100069711,3,0,Z,CZ,Z,CZ,0,4.267926,1,24,0.069966,9.8,9.8
4200009232,Quạt đứng TEFAL Turbo Essential VH619690 - Trắng,Fan,61.0,0.00021653878287429586,0.9848366216925762,C,7,0.0003366355679522939,0.9710012503606811,8.714285714285714,21.320680771763094,2.446635498399044,3,0,Z,CZ,Z,CZ,0,2.839672,1,34,0.046552,3.8,3.8
4200009020,Quạt sàn ASIAVINA TURBO PLUS - VY636891 - Đen,Fan,58.0,0.00020588933453621574,0.9858882547159616,C,4,0.0001923631816870251,0.9817735885351542,8.285714285714286,21.921939434535176,2.64575131106459,1,0,Z,CZ,Z,CZ,0,5.950800000000001,1,18,0.1026,4.5,4.5
7115900937,"Chảo cao cấp vân đá đen Rock Marble 24cm, NIH",CW,57.0,0.00020233951842352237,0.9862961285873101,C,8,0.0003847263633740502,0.9638838126382614,8.142857142857142,21.54397496152595,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,2.07765,6,270,0.006075000000000001,0.8333333333333334,5.0
2100124953,Nồi đúc cao cấp Tefal Robusto có miệng rót  24cm,CW,57.0,0.00020233951842352237,0.9864984681057336,C,4,0.0001923631816870251,0.9819659517168412,8.142857142857142,21.10630688861011,2.592002600355628,2,0,Z,CZ,Z,CZ,0,2.47749675,2,80,0.02192475,3.0,6.0
2100139519,"Bộ 3 nồi chảo cán rời Tefal Ingenio Serenity L8274S04, quánh 20cm/ xào 26cm/ chiên 28cm, xanh dương",CW,56.0,0.00019878970231082898,0.9868990056904492,C,4,0.0001923631816870251,0.9821583148985282,8.0,21.166010488516726,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.8415680000000001,1,108,0.015028,4.0,4.0
2100112290,"Chảo chiên Tefal Unlimited G2550402, 24cm",CW,54.333333333333336,0.00019287334212300672,0.9870918790325722,C,3,0.00014427238626526882,0.9900452053476956,7.761904761904762,20.536069700168014,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,3.1687200000000004,6,180,0.009720000000000001,1.402,8.412
3100518440,Hộp nhựa vuông Tefal Masterseal Fresh K3021322 - 1.1L - xanh,CW,53.75,0.0001908026160572689,0.9872826816486295,C,9,0.0004328171587958065,0.9607098201404254,7.678571428571429,20.315590424245965,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.62307,8,840,0.001449,0.25,2.0
7211003246,"Máy ép chậm Tefal ZC420E38 - 150W, 0.8L, Trắng",SDA,52.0,0.0001845904378600555,0.9874672720864895,C,4,0.0001923631816870251,0.9825430412619023,7.428571428571429,18.365340026411552,2.472257311247709,2,0,Z,CZ,Z,CZ,0,1.731227472,1,45,0.033292836,6.1,6.1
1510002673,Nồi chiên không dầu Tefal Mega EY8558E0 7.5L - Black,SDA,51.0,0.0001810406217473621,0.9876483127082369,C,5,0.00024045397710878137,0.9799461383091272,7.285714285714286,18.838916155255905,2.5857335899370852,2,0,Z,CZ,Z,CZ,0,3.298476,1,24,0.064676,8.0,8.0
2100127513,"Bộ 3 nồi inox Tefal Optispace cao cấp (16cm, 20cm, 24cm)",CW,49.0,0.00017394098952197538,0.9883458515743812,C,16,0.0007694527267481004,0.9330576127729159,7.0,13.102162671355696,1.8717375244793852,3,0,Z,CZ,Z,CZ,0,1.48862,1,42,0.03038,6.0,6.0
2100131963,Chảo xào Tefal So Matcha 30cm,CW,49.0,0.00017394098952197538,0.9879979695953373,C,8,0.0003847263633740502,0.9661921708185057,7.0,18.520259177452136,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,2.393748,2,70,0.024426,3.0,6.0
2100124433,"Bộ 3 nồi Inox cao cấp Tefal Cook Eat B921S604, 14cm/18cm/20cm",CW,49.0,0.00017394098952197538,0.9881719105848592,C,2,9.618159084351255e-05,0.9965374627296298,7.0,18.520259177452136,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,1.5002820000000003,1,54,0.030618,4.0,4.0
1510002613,Nồi chiên không dầu điện tử Tefal EasyFry Mega 7.5L,SDA,47.0,0.00016684135729658862,0.9885126929316778,C,18,0.000865634317591613,0.9232951813022994,6.714285714285714,15.184578643196806,2.26153298941229,4,0,Z,CZ,Z,CZ,0,2.959778,1,24,0.062974,8.0,8.0
7115900757,Chảo vân đá chống dính dùng trên bếp từ Rock F23A28IH-28cm,CW,45.833333333333336,0.000162699905165113,0.9886753928368429,C,20,0.0009618159084351255,0.9187265557372326,6.547619047619048,16.44821117306228,2.512090433704057,3,0,Z,CZ,Z,CZ,0,2.1477421875,6,210,0.0081046875,1.333333333333333,8.0
7116900165,"Bộ 3 nồi đúc vân đá xanh DuraRock 18, 20, 24cm; dùng cho bếp từ",CW,42.0,0.00014909227673312174,0.9889800853865157,C,21,0.0010099067038568817,0.9139174761950569,6.0,12.055427546683417,2.0092379244472363,4,0,Z,CZ,Z,CZ,0,1.73502,1,36,0.04131,6.0,6.0
7211004067,Máy xay sinh tố Tefal - BL42Q166,SDA,41.0,0.00014554246062042835,0.9891256278471361,C,15,0.0007213619313263442,0.9352697893623166,5.857142857142857,14.633620780341998,2.49842306005839,2,0,Z,CZ,Z,CZ,0,1.500928,1,45,0.036608,4.0,4.0
2100121619,Chảo chiên Inox cao cấp Tefal Duetto Plus 24cm,CW,40.75,0.00014465500659225502,0.9892702828537283,C,15,0.0007213619313263442,0.935991151293643,5.821428571428571,12.42872536850478,2.134995768822907,3,0,Z,CZ,Z,CZ,0,0.9944970000000001,4,256,0.0070035,1.25,5.0
2027451120,"Xẻng chịu nhiệt Tefal Bienvenue 2745112, bản nhỏ có rãnh",CW,40.25,0.00014288009853590834,0.9894131629522642,C,23,0.0011060882947003944,0.9056939501779364,5.75,13.531598821523888,2.3533215341780673,2,0,Z,CZ,Z,CZ,0,0.13356900000000002,32,,0.00011475,0.03125,1.0
2100112292,Chảo chiên Tefal Unlimited 28cm,CW,39.5,0.0001402177364513883,0.9896935984251669,C,14,0.0006732711359045878,0.9429643166297973,5.642857142857143,13.249887690449448,2.348081362864459,2,0,Z,CZ,Z,CZ,0,2.1092400000000002,6,180,0.009720000000000001,1.535,9.21
7211004185,"Nồi cơm điện tử Tefal RK733168 - 1.8L, 750W",SDA,39.5,0.0001402177364513883,0.9895533806887156,C,7,0.0003366355679522939,0.9706646147927288,5.642857142857143,11.68586855178184,2.07091341423982,3,0,Z,CZ,Z,CZ,0,5.293134,4,48,0.039501,3.1,12.4
2100131960,Nồi Tefal So Matcha 24cm,CW,39.0,0.00013844282839504162,0.989832041253562,C,14,0.0006732711359045878,0.9422910454938928,5.571428571428571,12.620844436317022,2.265279770621004,3,0,Z,CZ,Z,CZ,0,1.3887520000000002,2,90,0.019024,2.5,5.0
7211004996,Máy xay sinh tố Tefal PerfectMix BL871D31,SDA,38.5,0.00013666792033869494,0.9899687091739007,C,21,0.0010099067038568817,0.9088679426757723,5.5,12.045054310103103,2.1900098745642005,3,0,Z,CZ,Z,CZ,0,1.8812160000000002,2,50,0.026496,5.5,11.0
7115900916,"Nồi TRENDY 20 cm, màu carrot",CW,38.166666666666664,0.00013548464830113045,0.9901041938222018,C,19,0.0009137251130133693,0.9224295469847078,5.452380952380952,13.150381731438053,2.411860404892569,2,0,Z,CZ,Z,CZ,0,1.9324200000000002,6,120,0.009030000000000002,1.333333333333333,8.0
2100118820,Chảo chiên Tefal Primary 28cm,CW,38.0,0.00013489301228234823,0.9903739798467665,C,14,0.0006732711359045878,0.9416177743579882,5.428571428571429,14.362649974350633,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,1.46832,4,196,0.00966,1.375,5.5
2100139669,Bộ 3 nồi chảo cán rời Tefal - L830S404,CW,38.0,0.00013489301228234823,0.9902390868344841,C,5,0.00024045397710878137,0.9811484081946713,5.428571428571429,14.362649974350633,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,0.541025,1,90,0.0142375,3.0,3.0
3100518419,Hộp nhựa tròn Tefal Masterseal Fresh K3022322 - 0.85L - xanh,CW,37.25,0.00013223065019782822,0.9905062104969643,C,5,0.00024045397710878137,0.9809079542175625,5.321428571428571,13.643309017697318,2.5638433053390934,2,0,Z,CZ,Z,CZ,0,0.6835589999999999,8,720,0.002349,0.225,1.8
7211003241,Máy ép trái cây ZC150838,SDA,37.0,0.00013134319616965487,0.990637553693134,C,16,0.0007694527267481004,0.933827065499664,5.285714285714286,8.479667558622916,1.6042614300097409,4,0,Z,CZ,Z,CZ,0,1.40896,1,50,0.03808,6.0,6.0
2100124957,Chảo đúc cao cấp sâu lồng Tefal Robusto có miệng rót 28cm,CW,36.25,0.00012868083408513483,0.9907662345272191,C,15,0.0007213619313263442,0.9345484274309903,5.178571428571429,13.265489598417174,2.561611784521937,2,0,Z,CZ,Z,CZ,0,1.6764165,4,120,0.01180575,1.75,7.0
4200008369,Quạt treo ASIAVINA Turbo One VY617890 - 55W Đen Cánh Xanh,CW,35.0,0.0001242435639442681,0.9908904780911634,C,3,0.00014427238626526882,0.987304030008656,5.0,13.228756555322953,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,2.1875,2,48,0.05267025,3.0,6.0
4200008236,Quạt lửng ASIAVINA Turbo One VY618790 - 55W Xám Cánh Cam,Fan,33.0,0.00011714393171888137,0.9910076220228823,C,3,0.00014427238626526882,0.9877368471674517,4.714285714285714,9.741907508530446,2.066465229082216,2,0,Z,CZ,Z,CZ,0,2.2275,3,36,0.05041666666666667,3.9,11.7
2100112230,Nồi cán dài - quánh Tefal So Chef 18cm,CW,32.75,0.00011625647769070803,0.991123878500573,C,23,0.0011060882947003944,0.9001635087044345,4.678571428571429,11.943193917557435,2.5527437381038793,2,0,Z,CZ,Z,CZ,0,1.4601600000000001,4,144,0.0114075,1.5,6.0
7211005279,Nồi cơm điện tử Delirice RK7711Y0  - 1.8L,SDA,32.5,0.00011536902366253469,0.9912392475242355,C,11,0.0005289987496393191,0.9574396460517461,4.642857142857143,11.848749180519315,2.552038285034929,2,0,Z,CZ,Z,CZ,0,2.967552,2,30,0.046368,5.5,11.0
7115900919,"Chảo chiên TRENDY 26 cm, màu carrot",CW,32.166666666666664,0.00011418575162497021,0.9913534332758605,C,12,0.0005770895450610753,0.9526786573049925,4.595238095238096,11.285789632057105,2.4559749458362607,3,0,Z,CZ,Z,CZ,0,1.2570880000000002,6,270,0.006869333333333334,1.0,6.0
7114000640,"Nồi áp suất Inox cao cấp Tefal Secure Trendy, 4L",CW,32.0,0.00011359411560618799,0.9914670273914666,C,7,0.0003366355679522939,0.9699913436568243,4.571428571428571,11.237691679598363,2.458245054912142,2,0,Z,CZ,Z,CZ,0,1.79676,2,56,0.02898,4.0,8.0
2100131965,Chảo chiên Tefal So Matcha 20cm,CW,30.833333333333332,0.00010945266347471238,0.9915764800549414,C,13,0.0006251803404828316,0.9454650379917288,4.404761904761904,11.653904584451173,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.790875,6,252,0.004275,0.8333333333333334,5.0
1510001949,Máy vắt cam ZP300138 - Trắng,SDA,30.25,0.00010738193740897459,0.9916838619923504,C,22,0.0010579974992786382,0.9078580359719154,4.321428571428571,11.433425308529124,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,1.0368490000000001,4,192,0.008569,1.25,5.0
2100124959,Chảo đúc cao cấp Tefal Robusto có miệng rót 22cm,CW,30.166666666666664,0.00010708611939958347,0.99179094811175,C,16,0.0007694527267481004,0.9299798018659234,4.309523809523809,10.96730349866119,2.5448991543854698,2,0,Z,CZ,Z,CZ,0,0.9514560000000001,6,336,0.005406,1.0,6.0
2100132743,Nồi Inox Tefal Optispace cao cấp 28cm,CW,30.0,0.00010649448338080125,0.9918974425951308,C,13,0.0006251803404828316,0.944214677310763,4.285714285714286,11.338934190276817,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,1.332,2,70,0.0222,3.5,7.0
7211005448,"Nồi cơm điện tử Mini Tefal POP RK535TY0, màu cam đất",SDA,29.25,0.00010383212129628121,0.9921065859277703,C,18,0.000865634317591613,0.9241608156198909,4.178571428571429,11.055460835519897,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,2.41956,4,80,0.02068,2.75,11.0
3100518418,Hộp nhựa tròn Tefal Masterseal Fresh K3022222 - 0.15L - xanh,CW,28.833333333333336,0.00010235303124932565,0.9923118836262877,C,8,0.0003847263633740502,0.9623449071847652,4.1190476190476195,10.897975638432719,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,0.16192800000000002,12,2160,0.000468,0.075,0.9
7211419476,Bình đun siêu tốc Tefal KO190AE0 - 1.9L,SDA,28.666666666666668,0.00010176139523054342,0.9924136450215183,C,23,0.0011060882947003944,0.9034817735885357,4.095238095238096,8.715066319448233,2.128097589632708,3,0,Z,CZ,Z,CZ,0,0.988,3,126,0.013,1.333333333333333,4.0
7211004889,Nồi cơm điện tử Delirice Plus 1.8L RK776968 - Đồng,SDA,28.5,0.00010116975921176119,0.9925148147807301,C,4,0.0001923631816870251,0.9835048571703374,4.071428571428571,7.339553638951596,1.8026973850056554,3,0,Z,CZ,Z,CZ,0,1.4829780000000001,2,30,0.043617,5.0,10.0
7115900948,"Nồi vân đá ROCK ART xanh 22cm, dùng cho bếp từ",CW,28.333333333333332,0.00010057812319297894,0.9926153929039231,C,11,0.0005289987496393191,0.9537366548042711,4.0476190476190474,10.708993401928105,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,2.3212933333333337,6,144,0.01365466666666667,1.666666666666667,10.0
2100139708,Bộ 3 nồi chảo cán rời Tefal - L828S404,CW,28.0,9.939485115541449e-05,0.992815070060262,C,3,0.00014427238626526882,0.9862941233047993,4.0,10.583005244258363,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.39864999999999995,1,90,0.0142375,3.0,3.0
3100518437,Hộp nhựa vuông Tefal Masterseal Fresh K3021122 - 0.55L - xanh,CW,27.75,9.850739712724115e-05,0.9929135774573893,C,7,0.0003366355679522939,0.9713378859286333,3.9642857142857144,10.488514126006056,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.291375,8,1200,0.0013125,0.1625,1.3
2100136215,"Nồi Inox cao cấp Tefal Duetto Plus, 22cm",CW,27.0,9.584503504272111e-05,0.9931052675274746,C,8,0.0003847263633740502,0.9669616235452538,3.857142857142857,10.205040771249136,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,1.182384,2,84,0.021896,2.5,5.0
7212000245,Nồi cơm điện Niêu CFXB50YB13VN-50,SDA,27.0,9.584503504272111e-05,0.993009422492432,C,4,0.0001923631816870251,0.9833124939886504,3.857142857142857,8.571825387640049,2.2223251004992717,2,0,Z,CZ,Z,CZ,0,4.319689824000001,4,36,0.04499676900000001,4.775,19.1
2100127800,"Chảo nồi có nắp đa năng 3 trong 1 - 22cm, đen",CW,26.75,9.495758101454777e-05,0.9932002251084892,C,8,0.0003847263633740502,0.9665768971818798,3.8214285714285716,10.110549652996827,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,1.2108120000000002,4,96,0.011316,1.75,7.0
7115900323,Chảo chống dính Comfort F06A28-28cm,CW,25.642857142857142,9.102742746120868e-05,0.9932912525359504,C,3,0.00014427238626526882,0.9901894777339608,3.6632653061224487,9.411665424574972,2.5692011465413573,2,0,Z,CZ,Z,CZ,0,0.15166125000000003,14,350,0.004460625,0.729,10.2
7211005180,"Máy hút bụi không dây Expert 7.6 Tefal, TY6A75WO",SDA,25.5,9.052031087368105e-05,0.993381772846824,C,18,0.000865634317591613,0.9250264499374825,3.642857142857143,8.787843334754578,2.4123491507169432,2,0,Z,CZ,Z,CZ,0,1.81888,2,40,0.03712,4.65,9.3
2100112225,Chảo chiên sâu lòng Tefal Cook Healthy 26cm,CW,25.166666666666668,8.93370388361166e-05,0.9934711098856601,C,23,0.0011060882947003944,0.904587861883236,3.5952380952380953,9.512105904065551,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,1.2833741666666667,6,210,0.008499166666666667,1.233333333333333,7.4
4200008267,QUẠT TREO TURBO VY617790,Fan,25.0,8.874540281733437e-05,0.9936486006912948,C,2,9.618159084351255e-05,0.9951909204578214,3.5714285714285716,9.44911182523068,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,1.5625,2,36,0.051,3.0,6.0
2100127807,Bộ nồi chảo cán rời 6 món Tefal Ingenio Unlimited L7819022,CW,25.0,8.874540281733437e-05,0.9935598552884775,C,1,4.8090795421756275e-05,0.9975473694334873,3.5714285714285716,9.44911182523068,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,0.8835000000000001,2,84,0.01767,3.4,6.8
3110600838,Hộp nhựa vuông Tefal Masterseal Fresh K3021622 - 0.2L - xanh,CW,24.75,8.785794878916103e-05,0.993736458640084,C,9,0.0004328171587958065,0.9611426372992212,3.5357142857142856,9.354620706978373,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.215622,12,1800,0.0007260000000000001,0.08333333333333333,1.0
2100118301,Chảo chiên sâu lồng Tefal Ultimate 28cm,CW,24.333333333333332,8.637885874220544e-05,0.9939098079935872,C,11,0.0005289987496393191,0.9542656535539104,3.476190476190476,6.922473179481082,1.9913963940972976,2,0,Z,CZ,Z,CZ,0,1.12752,6,180,0.009720000000000001,1.1835,7.101
2100111905,Chảo chiên Tefal Natura 28cm,CW,24.166666666666668,8.578722272342322e-05,0.9939955952163106,C,19,0.0009137251130133693,0.9206020967586811,3.4523809523809526,7.4527612865065525,2.158730855401898,3,0,Z,CZ,Z,CZ,0,0.83375,6,252,0.00667,0.8333333333333334,5.0
2100124958,Chảo đúc cao cấp Tefal Robusto có miệng rót 20cm,CW,24.166666666666668,8.578722272342322e-05,0.9940813824390341,C,15,0.0007213619313263442,0.9374338751562956,3.4523809523809526,8.701167591784305,2.5203381989995917,2,0,Z,CZ,Z,CZ,0,0.9209200000000001,6,270,0.006578000000000001,1.0,6.0
1510002077,Nồi chiên không dầu Tefal 2in1 Easy Fry & Grill  Classis+ EY501D15,SDA,24.0,8.519558670464099e-05,0.9941665780257387,C,11,0.0005289987496393191,0.9558526498028282,3.4285714285714284,7.785823502947368,2.270865188359649,3,0,Z,CZ,Z,CZ,0,1.3305600000000002,1,32,0.05544,7.0,7.0
7211004944,Máy xay sinh tố cá nhân Mix&Move BL15FD30,SDA,23.75,8.430813267646765e-05,0.9942508861584152,C,21,0.0010099067038568817,0.9118976627873431,3.392857142857143,7.6917937099346645,2.2670549881912696,3,0,Z,CZ,Z,CZ,0,1.42158,4,120,0.01653,2.0,8.0
2100111897,Chảo chiên sâu lồng Tefal Natura 24cm,CW,23.166666666666668,8.223740661072985e-05,0.9943331235650259,C,5,0.00024045397710878137,0.9804270462633449,3.3095238095238098,7.909457870772422,2.3899081336146883,2,0,Z,CZ,Z,CZ,0,1.00233,6,270,0.00777,1.0,6.0
7211004358,"Máy xay sinh tố Tefal Blendeo+ BL2C1166 - 450W, 1.25L",SDA,23.0,8.164577059194761e-05,0.9946597066473939,C,19,0.0009137251130133693,0.9215158218716945,3.2857142857142856,7.825477316949762,2.381667009506449,3,0,Z,CZ,Z,CZ,0,1.349985,3,72,0.020769,2.315,6.945
7212000170,Nồi áp suất điện tử New delicious CYYB50YA10VN-100,SDA,23.0,8.164577059194761e-05,0.9944964151062099,C,15,0.0007213619313263442,0.9395979609502746,3.2857142857142856,5.96417878432803,1.815184847404183,2,0,Z,CZ,Z,CZ,0,2.14138968,2,28,0.05635236,6.8,13.6
1830006980,Bàn ủi hơi nước đứng Tefal - IT3420E0,SDA,23.0,8.164577059194761e-05,0.9945780608768019,C,3,0.00014427238626526882,0.9899009329614303,3.2857142857142856,8.693182879212227,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,1.8276720000000002,1,16,0.079464,7.1,7.1
7115900940,"Chảo cao cấp vân đá đen Rock Marble 28cm, NIH",CW,23.0,8.164577059194761e-05,0.9944147693356179,C,3,0.00014427238626526882,0.9911993844378175,3.2857142857142856,7.454624643228429,2.2687988044608263,2,0,Z,CZ,Z,CZ,0,0.7721325000000002,6,270,0.006277500000000001,1.0,6.0
2100127883,Bộ nồi chảo cán rời 3 món Ingenio Daily Chef L7619022,CW,22.25,7.898340850742759e-05,0.9947386900559013,C,6,0.00028854477253053765,0.97427142444936,3.1785714285714284,7.5646027183001685,2.3798750124989296,2,0,Z,CZ,Z,CZ,0,1.0768005,4,120,0.0129735,1.7,6.8
1830009220,"Bàn ủi 2-trong-1, kết hợp ủi hơi và cầm tay - JF4031E0",SDA,22.166666666666668,7.868759049803648e-05,0.9948173776463993,C,10,0.00048090795421756275,0.9579205540059637,3.166666666666667,8.37821248503787,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,2.6557440000000003,6,84,0.019968,2.5,15.0
7211003293,Nồi cơm điện IH Tefal RK604165,SDA,22.0,7.809595447925425e-05,0.9949735695553579,C,9,0.0004328171587958065,0.9615754544580171,3.142857142857143,7.883074092183654,2.508250847512981,2,0,Z,CZ,Z,CZ,0,0.8426880000000001,1,48,0.038304,5.45,5.45
3100518439,Hộp nhựa vuông Tefal Masterseal Fresh K3021222 - 1L - xanh,CW,22.0,7.809595447925425e-05,0.9948954736008786,C,3,0.00014427238626526882,0.9913436568240828,3.142857142857143,7.470577207252718,2.3770018386713194,2,0,Z,CZ,Z,CZ,0,0.20496000000000003,6,672,0.00168,0.3,1.8
7211005447,"Nồi cơm điện tử Mini Tefal POP RK5352Y0, màu vàng",SDA,21.75,7.72085004510809e-05,0.995050778055809,C,13,0.0006251803404828316,0.9485909396941431,3.107142857142857,8.220727287950693,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,1.79916,4,80,0.02068,2.75,11.0
1830008849,Bàn ủi hơi nước cầm tay Pure Pop Tefal DT2020E1,SDA,21.25,7.543359239473421e-05,0.9951262116482037,C,5,0.00024045397710878137,0.9801865922862361,3.0357142857142856,7.089353184277716,2.335316343056189,2,0,Z,CZ,Z,CZ,0,0.18162375,8,288,0.00490875,1.25,10.0
4200000309,Quạt hộp ASIAvina - F12001-LV1 - Lá mạ,Fan,21.0,7.454613836656087e-05,0.9952007577865702,C,1,4.8090795421756275e-05,0.9998076368183112,3.0,7.937253933193772,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.6788985000000001,1,53,0.0323285,3.2,3.2
7115900926,"Chảo đúc vân đá xanh DuraRock 24cm, dùng cho bếp từ",CW,20.666666666666668,7.336286632899642e-05,0.9952741206528992,C,20,0.0009618159084351255,0.9148792921034921,2.9523809523809526,7.379723399987121,2.499583732253702,2,0,Z,CZ,Z,CZ,0,0.672945,6,324,0.005655,0.6666666666666666,4.0
2100112231,Nồi Tefal So Chef 22cm,CW,20.5,7.277123031021418e-05,0.9953468918832095,C,11,0.0005289987496393191,0.955323651053189,2.9285714285714284,6.906691027719493,2.3583823021481196,2,0,Z,CZ,Z,CZ,0,0.6752362500000001,2,100,0.01731375,1.0,2.0
2100131478,"Chảo nồi có nắp đa năng 3 trong 1 - 24cm, đen",CW,20.0,7.09963222538675e-05,0.9954178882054633,C,8,0.0003847263633740502,0.9634990862748873,2.857142857142857,7.12807995252044,2.494827983382154,2,0,Z,CZ,Z,CZ,0,1.105104,4,112,0.014352,2.0,8.0
7115900929,"Chảo đúc vân đá xanh DuraRock 24cm, không dùng cho bếp từ",CW,19.166666666666668,6.803814215995635e-05,0.9954859263476232,C,6,0.00028854477253053765,0.9760026930845429,2.738095238095238,7.244319066010189,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.6253125,6,270,0.0054375,0.5833333333333334,3.5
7211005459,Nồi cơm điện tử Easy Pot Plus RK1088Y0 - 1.8L,SDA,19.0,6.744650614117412e-05,0.9956882658660469,C,8,0.0003847263633740502,0.9654227180917576,2.7142857142857144,7.181324987175317,2.6457513110645903,1,0,Z,CZ,Z,CZ,0,0.6420480000000001,1,45,0.033792,3.0,3.0
7211003215,Nồi cơm điện CFXB50YB13VN-RD-50,SDA,19.0,6.744650614117412e-05,0.9956208193599057,C,3,0.00014427238626526882,0.992065018755409,2.7142857142857144,6.750661343263233,2.487085758044349,2,0,Z,CZ,Z,CZ,0,3.2847641370000003,4,36,0.04499676900000001,4.585,18.34
2100110228,Chảo chiên sâu lòng Tefal Sensations 28 cm,CW,19.0,6.744650614117412e-05,0.9955533728537644,C,2,9.618159084351255e-05,0.9948061940944476,2.7142857142857144,7.181324987175315,2.6457513110645894,1,0,Z,CZ,Z,CZ,0,0.2685333333333327,3,105,0.01413333333333333,1.8,5.4
7115900886,Chảo sâu lồng Supor Fresh IH - màu xanh bơ 20cm,CW,18.833333333333336,6.68548701223919e-05,0.9957551207361692,C,4,0.0001923631816870251,0.9856208521688947,2.6904761904761907,7.118330908340448,2.6457513110645907,1,0,Z,CZ,Z,CZ,0,0.7043666666666667,6,336,0.006233333333333334,0.7,5.6
7115900945,"Chảo cao cấp vân đá đen Rock Marble 28cm, dùng cho bếp từ",CW,18.666666666666668,6.626323410360967e-05,0.9958213839702729,C,10,0.00048090795421756275,0.9598441858228337,2.666666666666667,4.8074017006186525,1.8027756377319946,2,0,Z,CZ,Z,CZ,0,0.43443400000000004,6,210,0.0083545,1.3,7.8
7211004427,Máy xay sinh tố Tefal Blendforce Piano BL477566 - Đỏ,SDA,18.333333333333332,6.50799620660452e-05,0.9958864639323389,C,15,0.0007213619313263442,0.9367125132249693,2.619047619047619,6.4990841845674865,2.4814685068348585,2,0,Z,CZ,Z,CZ,0,1.3896600000000001,3,72,0.02622,3.0,9.0
2100118302,Chảo chiên Tefal Ultimate 24cm,CW,18.166666666666668,6.448832604726298e-05,0.9959509522583861,C,12,0.0005770895450610753,0.9521015677599314,2.5952380952380953,6.436194774445782,2.4800016562084664,2,0,Z,CZ,Z,CZ,0,1.0108800000000002,6,180,0.009720000000000001,1.0685,6.411
2100136853,"Chảo chiên chống dính Tefal Flavor Force E2770574, 26cm",CW,18.0,6.389669002848075e-05,0.9960148489484146,C,6,0.00028854477253053765,0.9745599692218905,2.5714285714285716,5.255382728122436,2.0437599498253918,2,0,Z,CZ,Z,CZ,0,0.54027,4,192,0.0090045,1.25,5.0
