sku_code,product_name,category,quantity,quantity_share,quantity_cumulative_share,abc_quantity,order_frequency,frequency_share,frequency_cumulative_share,abc_frequency,weekly_mean_quantity,weekly_std_quantity,demand_cv,weekly_nonzero_weeks,xyz_low_sample_flag,xyz,abc_xyz,fast_moving_flag,cbm_total,pcs_per_carton,pcs_per_pallet,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg
2100120187,Chảo xào Tefal Day By Day 28cm,CW,17.333333333333332,4.877616847562957e-05,0.9975728625977799,C,7,0.00016845955767333284,0.9908069212812551,C,0.6419753086419754,2.578553768651805,4.016593370399927,4,0,Z,CZ,0,0.25097600000000003,3,147,0.011408,1.1,3.3
2100125810,"Bộ dao thép Đức 3 món liền khối Ice Force Tefal K232S374, 11cm/18cm/20cm",CW,17.166666666666668,4.83071668556716e-05,0.9976211697646356,C,21,0.0005053786730199986,0.9542752629172379,C,0.6358024691358025,0.8660710934836862,1.3621700693626908,13,0,Z,CZ,0,0.31723999999999997,6,,0.00308,0.6666666666666666,4.0
2100104348,"Dao thái lát thép Đức liền khối Ice Force Tefal K2320714, 20 cm",CW,17.0,4.783816523571362e-05,0.9977168460951069,C,16,0.00038505041753904653,0.96796861839097,C,0.6296296296296297,0.9906974722292782,1.573460691187677,11,0,Z,CZ,0,0.16524000000000003,6,,0.00162,0.3333333333333333,2.0
2100119885,"Bộ dao thép Đức 4 món K2324S74, 20cm/20cm/11cm/9cm",CW,17.0,4.783816523571362e-05,0.9976690079298712,C,4,9.626260438476163e-05,0.9957403797559743,C,0.6296296296296297,1.9044108345576662,3.0246525019445287,4,0,Z,CZ,0,1.319472,1,,0.077616,5.0,5.0
2100121759,Bộ dao Tefal Comfort K221S244 15cm và 12cm,CW,16.833333333333332,4.736916361575564e-05,0.9977642152587227,C,18,0.00043318171973142733,0.96392558900681,C,0.6234567901234569,1.6851729555612718,2.702950681197287,12,0,Z,CZ,0,0.8186555,24,720,0.002026375,0.375,9.0
2100130060,Nồi Inox chống dính công thái học 16cm - G7371795,CW,16.25,4.572765794590272e-05,0.9978099429166686,C,8,0.00019252520876952327,0.9862344475729787,C,0.6018518518518519,1.3697614532269617,2.275911337669413,7,0,Z,CZ,0,0.670254975,4,200,0.010311615,1.3,5.2
2100131504,"Bộ dao kéo thép Đức 7 món và kệ dao gỗ Tefal Ice Force K232S714, 9cm/11cm/18cm/20cm/20cm/20cm",CW,16.0,4.502415551596576e-05,0.9979450153832166,C,6,0.00014439390657714244,0.9911197747455056,C,0.5925925925925926,1.6468912265995932,2.7791289448868137,6,0,Z,CZ,0,0.21528000000000003,1,100,0.013455,3.0,3.0
3110600779,Hộp thủy tinh vuông Tefal Masterseal Glass N1041112 - 2L - đỏ,CW,16.0,4.502415551596576e-05,0.9978549670721846,C,4,9.626260438476163e-05,0.9958366423603591,C,0.5925925925925926,1.6657582994692575,2.810967130354372,4,0,Z,CZ,0,0.8898240000000001,8,224,0.00695175,1.5,12.0
1830006984,Bàn ủi hơi nước đứng Tefal - IT3440E0,SDA,16.0,4.502415551596576e-05,0.9978999912277006,C,4,9.626260438476163e-05,0.9962216927778982,C,0.5925925925925926,2.406070196227406,4.0602434561337475,2,1,Z,CZ,0,1.213632,1,16,0.075852,7.3,7.3
2100104354,"Dao đa năng Santoku thép Đức liền khối Ice Force Tefal K2320614, 18cm",CW,15.833333333333334,4.4555153896007784e-05,0.9979895705371126,C,18,0.00043318171973142733,0.9634924072870786,C,0.5864197530864198,1.0057212090654344,1.7150193249326353,12,0,Z,CZ,0,0.1539,6,,0.00162,0.3333333333333333,2.0
2100110227,Nồi chống dính Tefal Sensations 24cm,CW,15.0,4.2210145796217896e-05,0.998073990828705,C,13,0.0003128534642504753,0.975212379370923,C,0.5555555555555556,1.482807455038566,2.6690534190694186,4,0,Z,CZ,0,0.45239850000000004,2,80,0.0196695,2.0,4.0
7211004194,"Nồi cơm điện tử Tefal RK752168 - 1.8L, 750W",SDA,15.0,4.2210145796217896e-05,0.9980317806829088,C,10,0.00024065651096190406,0.9822876807932034,C,0.5555555555555556,1.3681355458414461,2.462643982514603,5,0,Z,CZ,0,1.392489,2,30,0.04973175000000001,5.0,10.0
4200000030,Quạt bàn ASIAvina - B12001-EV0 - Thiên thanh,Fan,15.0,4.2210145796217896e-05,0.9981162009745012,C,1,2.4065651096190408e-05,0.9993742930714969,C,0.5555555555555556,2.886751345948128,5.19615242270663,1,1,Z,CZ,0,0.46398,1,48,0.030932,3.0,3.0
2100125863,"Chảo chiên chống dính vân đá cao cấp Tefal Delight G2930202, 20cm",CW,14.333333333333334,4.0334139316385993e-05,0.9981565351138175,C,8,0.00019252520876952327,0.9858493971554396,C,0.5308641975308641,1.2160228688641126,2.290647729720771,6,0,Z,CZ,0,0.62694,6,180,0.00729,0.8333333333333334,5.0
2100125858,"Chảo xào chống dính vân đá cao cấp Tefal Delight G2931902, 28cm",CW,14.333333333333334,4.0334139316385993e-05,0.9981968692531339,C,5,0.00012032825548095203,0.9939835872259524,C,0.5308641975308643,1.9436709898400515,3.661333725047538,5,0,Z,CZ,0,0.8359200000000001,6,180,0.009720000000000001,1.333333333333333,8.0
7211002822,"Máy xay sinh tố cầm tay Tefal HB643138 - trắng, 800W",SDA,14.333333333333332,4.033413931638599e-05,0.9982372033924503,C,28,0.0006738382306933314,0.9317498134912034,B,0.5308641975308641,0.7309358201347517,1.3768791030445324,13,0,Z,CZ,0,1.606695,6,162,0.0186825,1.75,10.5
7115900941,"Chảo cao cấp vân đá trắng Rock Marble 26cm, dùng cho bếp từ",CW,14.0,3.939613607647004e-05,0.9983553918006798,C,12,0.0002887878131542849,0.9770173032031374,C,0.5185185185185185,1.6187558093703853,3.1218862037857433,4,0,Z,CZ,0,0.597632,6,210,0.007114666666666668,1.166666666666667,7.0
2100116143,Bộ chảo Tefal Cook Healthy 2pcs (Chảo 24/Chảo xào 28),CW,14.0,3.939613607647004e-05,0.9983159956646033,C,11,0.0002647221620580945,0.9792313431039871,C,0.5185185185185185,1.2440742733939953,2.3992860986884197,6,0,Z,CZ,0,0.48195,2,60,0.019278,3.095,6.19
2100139671,Bộ 3 nồi chảo cán rời Tefal Ingenio - L8304S04 hồng,CW,14.0,3.939613607647004e-05,0.9982765995285268,C,3,7.219695328857122e-05,0.9969436623107835,C,0.5185185185185185,2.5018511664883776,4.824998678227586,2,1,Z,CZ,0,0.21039200000000002,1,90,0.015028,4.0,4.0
2100121737,Dao làm bếp Tefal Comfort K2213204 - 20cm,CW,13.833333333333334,3.892713445651206e-05,0.9983943189351363,C,25,0.0006016412774047602,0.9426274877866814,B,0.5123456790123457,1.222643025203264,2.386363494975045,11,0,Z,CZ,0,0.7146300000000001,36,900,0.001435,0.3055555555555556,11.0
1830006595,Bàn ủi hơi nước cầm tay Tefal DT7000E0,SDA,13.833333333333334,3.892713445651206e-05,0.9984332460695928,C,22,0.000529444324116189,0.9481385218877091,B,0.5123456790123456,1.060081763825587,2.0690752498764473,6,0,Z,CZ,0,0.9368625,6,96,0.0112875,1.1,6.600000000000001
7115900951,"Chảo xào, vân đá ROCK ART xanh 26cm, dùng cho bếp từ",CW,13.0,3.658212635672218e-05,0.9984698281959495,C,11,0.0002647221620580945,0.9787018987798709,C,0.48148148148148145,1.2632488752410274,2.6236707408852107,6,0,Z,CZ,0,0.43218,4,180,0.00882,1.0,4.0
1830008693,Bàn ủi hơi nước cầm tay DT7130E1,SDA,12.833333333333332,3.6113124736764196e-05,0.9985059413206863,C,31,0.0007460351839819027,0.9204389574759941,B,0.4753086419753086,0.5284708300089108,1.1118477202784878,15,0,Z,CZ,0,0.7562625000000001,6,96,0.0112875,1.833333333333333,11.0
