sku_code,carton,loose,pallet,total_orders,pallet_share,carton_share,loose_share,avg_qty_per_order,baseline_pick_time_sec,pcs_per_carton,pcs_per_pallet,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg,ergonomic_penalty,abc_quantity,xyz_frequency,order_frequency,quantity,size_score_norm
4200009625,84,0,18,102,0.17647058823529413,0.8235294117647058,0.0,25.352941176470587,31.058823529411768,1,40,0.041405,3.0,3.0,0,A,X,102,2586.0,0.815315847511027
4200009627,33,0,4,37,0.10810810810810811,0.8918918918918919,0.0,11.216216216216216,23.675675675675677,1,18,0.090896,3.3,3.3,1,C,Y,37,415.0,7.000818338484052
4200009654,49,0,1,50,0.02,0.98,0.0,5.84,14.16,1,24,0.0675,7.0,7.0,1,C,Y,50,292.0,5.198856251624643
4200009655,71,0,9,80,0.1125,0.8875,0.0,21.6375,24.15,1,24,0.0675,7.0,7.0,1,B,Y,80,1731.0,1.5870403460923541
7114000489,0,2,0,2,0.0,0.0,1.0,1.0,6.0,2,56,0.059892,2.8,5.6,0,C,Z,2,2.0,4.612887386997083
7114000560,2,1,0,3,0.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,10.0,2,42,0.039104,4.0,8.0,1,C,Z,3,7.0,3.0117937016819263
7114000638,0,2,0,2,0.0,0.0,1.0,1.0,6.0,2,50,0.03657000000000001,4.5,9.0,1,C,Z,2,2.0,2.8166247869913072
7114000640,4,3,0,7,0.0,0.5714285714285714,0.42857142857142855,4.571428571428571,9.428571428571427,2,56,0.02898,4.0,8.0,1,C,Z,7,32.0,2.2320422840308463
7114900002,0,2,0,2,0.0,0.0,1.0,1.5,6.0,6,54,0.0268125,3.4,20.4,1,C,Z,2,3.0,2.065101233284233
7115900031,0,1,0,1,0.0,0.0,1.0,1.0,6.0,24,1440,0.001084015625,0.183,4.4,0,C,Z,1,1.0,0.08349098383540805
7115900320,0,6,0,6,0.0,0.0,1.0,1.3333333333333333,6.0,14,490,0.0030015,0.5214285714285715,7.3,0,C,Z,6,8.0,0.23117580798890908
7115900323,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,8.547619047619047,8.0,14,350,0.004460625,0.729,10.2,0,C,Z,3,25.642857142857142,0.34355775062819516
7115900325,1,36,0,37,0.0,0.02702702702702703,0.972972972972973,2.6869369369369367,6.162162162162163,12,1008,0.001943666666666667,0.35,4.2,0,C,Y,37,99.41666666666667,0.14970138668258418
7115900326,1,33,0,34,0.0,0.029411764705882353,0.9705882352941176,1.7029411764705882,6.1764705882352935,10,540,0.0037,0.5900000000000001,5.9,0,C,Y,34,57.9,0.28497434268164706
7115900499,2,29,0,31,0.0,0.06451612903225806,0.9354838709677419,1.8870967741935485,6.387096774193548,6,180,0.006511291666666666,1.133333333333333,6.8,0,C,Y,31,58.5,0.501500287220762
7115900500,1,33,0,34,0.0,0.029411764705882353,0.9705882352941176,1.6715686274509804,6.1764705882352935,6,180,0.007701333333333334,1.3,7.800000000000001,0,C,Y,34,56.833333333333336,0.5931574066051148
7115900704,0,1,0,1,0.0,0.0,1.0,1.0,6.0,4,120,0.01305559375,1.5,6.0,0,C,Z,1,1.0,1.0055430397905054
7115900755,0,13,0,13,0.0,0.0,1.0,1.1538461538461537,6.0,6,270,0.006150833333333334,1.0,6.0,0,C,Z,13,15.0,0.4737377530029813
7115900757,2,18,0,20,0.0,0.1,0.9,2.291666666666667,6.6000000000000005,6,210,0.0081046875,1.333333333333333,8.0,0,C,Z,20,45.833333333333336,0.6242237818790978
7115900875,0,5,0,5,0.0,0.0,1.0,1.3,6.0,14,490,0.003564,0.6214285714285713,8.7,0,C,Z,5,6.5,0.2744996100857811
7115900876,0,1,0,1,0.0,0.0,1.0,2.0,6.0,14,350,0.004264071428571429,0.6857142857142857,9.6,0,C,Z,1,2.0,0.328419176352631
7115900877,0,2,0,2,0.0,0.0,1.0,2.071428571428571,6.0,14,280,0.005540178571428572,0.8428571428571429,11.8,0,C,Z,2,4.142857142857142,0.4267050666842713
7115900886,1,3,0,4,0.0,0.25,0.75,4.708333333333334,7.5,6,336,0.006233333333333334,0.7,5.6,0,C,Z,4,18.833333333333336,0.4800919106438559
7115900915,0,3,0,3,0.0,0.0,1.0,0.5555555555555555,6.0,6,210,0.007667,1.166666666666667,7.0,0,C,Z,3,1.6666666666666665,0.5905130500919428
7115900916,0,19,0,19,0.0,0.0,1.0,2.008771929824561,6.0,6,120,0.009030000000000002,1.333333333333333,8.0,0,C,Z,19,38.166666666666664,0.6954914363284523
7115900919,1,11,0,12,0.0,0.08333333333333333,0.9166666666666666,2.680555555555556,6.5,6,270,0.006869333333333334,1.0,6.0,0,C,Z,12,32.166666666666664,0.5290766895480525
7115900920,0,4,0,4,0.0,0.0,1.0,1.5,6.0,4,216,0.009016,1.0,4.0,0,C,Z,4,6.0,0.6944131550318189
7115900921,6,7,0,13,0.0,0.46153846153846156,0.5384615384615384,5.384615384615385,8.76923076923077,4,168,0.00987,1.25,5.0,0,C,Z,13,70.0,0.7601883141264477
7115900922,0,1,0,1,0.0,0.0,1.0,1.0,6.0,4,180,0.010619,2.0,8.0,0,C,Z,1,1.0,0.8178763634963271
7115900925,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,5.333333333333333,8.0,6,300,0.004263,0.5,3.0,0,C,Z,3,16.0,0.32833665482482743
7115900926,1,19,0,20,0.0,0.05,0.95,1.0333333333333334,6.299999999999999,6,324,0.005655,0.6666666666666666,4.0,0,C,Z,20,20.666666666666668,0.4355486237472201
7115900927,0,1,0,1,0.0,0.0,1.0,1.0,6.0,6,210,0.006960000000000001,0.8333333333333334,5.0,0,C,Z,1,1.0,0.5360598446119632
7115900929,1,5,0,6,0.0,0.16666666666666666,0.8333333333333334,3.1944444444444446,7.0,6,270,0.0054375,0.5833333333333334,3.5,0,C,Z,6,19.166666666666668,0.41879675360309615
7115900930,0,1,0,1,0.0,0.0,1.0,4.166666666666667,6.0,6,210,0.007200000000000001,0.75,4.5,0,C,Z,1,4.166666666666667,0.554544666839962
7115900931,0,3,0,3,0.0,0.0,1.0,0.6666666666666666,6.0,6,144,0.01056,1.166666666666667,7.0,0,C,Z,3,2.0,0.813332178031944
7115900932,0,8,0,8,0.0,0.0,1.0,0.7291666666666667,6.0,6,168,0.009120000000000001,1.666666666666667,10.0,0,C,Z,8,5.833333333333334,0.7024232446639518
7115900933,0,5,0,5,0.0,0.0,1.0,0.95,6.0,4,120,0.0147,2.25,9.0,0,C,Z,5,4.75,1.132195361464922
7115900934,0,1,0,1,0.0,0.0,1.0,2.5,6.0,6,270,0.006075000000000001,0.8333333333333334,5.0,0,C,Z,1,2.5,0.46789706264621794
7115900936,0,4,0,4,0.0,0.0,1.0,1.6666666666666667,6.0,6,210,0.008184,1.166666666666667,7.0,0,C,Z,4,6.666666666666667,0.6303324379747567
7115900937,4,4,0,8,0.0,0.5,0.5,7.125,9.0,6,270,0.006075000000000001,0.8333333333333334,5.0,0,C,Z,8,57.0,0.46789706264621794
7115900940,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,7.666666666666667,8.0,6,270,0.006277500000000001,1.0,6.0,0,C,Z,3,23.0,0.4834936314010918
7115900942,0,2,0,2,0.0,0.0,1.0,2.0,6.0,6,210,0.00792,1.333333333333333,8.0,0,C,Z,2,4.0,0.6099991335239581
7115900943,0,16,0,16,0.0,0.0,1.0,1.0104166666666667,6.0,6,270,0.005940000000000001,1.0,6.0,0,C,Z,16,16.166666666666668,0.4574993501429686
7115900944,0,13,0,13,0.0,0.0,1.0,1.064102564102564,6.0,6,240,0.007042166666666668,1.133333333333333,6.8,0,C,Z,13,13.833333333333334,0.5423883288886322
7115900945,1,9,0,10,0.0,0.1,0.9,1.8666666666666667,6.6000000000000005,6,210,0.0083545,1.3,7.8,0,C,Z,10,18.666666666666668,0.6434643637658974
7115900948,1,10,0,11,0.0,0.09090909090909091,0.9090909090909091,2.575757575757576,6.545454545454545,6,144,0.01365466666666667,1.666666666666667,10.0,0,C,Z,11,28.333333333333332,1.0516836913163057
7115900950,0,2,0,2,0.0,0.0,1.0,2.0,6.0,6,270,0.006417,1.0,6.0,0,C,Z,2,4.0,0.494237934321116
7115900951,0,1,0,1,0.0,0.0,1.0,1.0,6.0,4,180,0.00882,1.0,4.0,0,C,Z,1,1.0,0.6793172168789533
7115900953,0,2,0,2,0.0,0.0,1.0,2.25,6.0,4,128,0.01099825,1.75,7.0,0,C,Z,2,4.5,0.8470862336211958
7115900972,9,3,0,12,0.0,0.75,0.25,11.319444444444445,10.5,6,216,0.007453333333333334,0.8333333333333334,5.0,0,C,Z,12,135.83333333333334,0.5740564236361828
7115900974,2,48,0,50,0.0,0.04,0.96,0.99,6.24,6,270,0.006869333333333334,0.5,3.0,0,C,Y,50,49.5,0.5290766895480525
7116900165,21,0,0,21,0.0,1.0,0.0,2.0,12.0,1,36,0.04131,6.0,6.0,1,C,Z,21,42.0,3.181700025994281
7211003215,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,6.333333333333333,8.0,4,36,0.04499676900000001,4.585,18.34,1,C,Z,3,19.0,3.465655315830518
7211003241,16,0,0,16,0.0,1.0,0.0,2.3125,12.0,1,50,0.03808,6.0,6.0,1,C,Z,16,37.0,2.932925126842465
7211003246,3,0,1,4,0.25,0.75,0.0,13.0,39.0,1,45,0.033292836,6.1,6.1,1,C,Z,4,52.0,2.564217312191318
7211003259,3,0,0,3,0.0,1.0,0.0,2.6666666666666665,12.0,1,16,0.083968,11.5,11.5,2,C,Z,3,8.0,6.4672231368358215
7211003278,0,2,0,2,0.0,0.0,1.0,1.0,6.0,4,56,0.03259008,4.12,16.48,1,C,Z,2,2.0,2.5100909799844033
7211003293,9,0,0,9,0.0,1.0,0.0,2.4444444444444446,12.0,1,48,0.038304,5.45,5.45,1,C,Z,9,22.0,2.950177627588597
7211003299,1,100,0,101,0.0,0.009900990099009901,0.9900990099009901,1.5544554455445545,6.0594059405940595,6,72,0.025217192,3.0,18.0,0,C,X,101,157.0,1.9422304633721321
7211003300,0,65,0,65,0.0,0.0,1.0,1.1692307692307693,6.0,5,75,0.0261439056,3.16,15.8,1,C,Y,65,76.0,2.0136060306732517
7211003301,0,11,0,11,0.0,0.0,1.0,0.9090909090909091,6.0,6,168,0.01301021866666667,2.75,16.5,0,C,Z,11,10.0,1.0020482466696836
7211003302,1,28,0,29,0.0,0.034482758620689655,0.9655172413793104,0.8448275862068966,6.206896551724138,6,168,0.01301021866666667,2.75,16.5,0,C,Y,29,24.5,1.0020482466696836
7211003360,3,0,0,3,0.0,1.0,0.0,4.0,12.0,1,65,0.027968,5.0,5.0,1,C,Z,3,12.0,2.154097950302785
7211003692,0,2,0,2,0.0,0.0,1.0,1.3333333333333335,6.0,3,72,0.023736,3.12,9.36,1,C,Z,2,2.666666666666667,1.8281489183490742
7211003822,14,65,0,79,0.0,0.17721518987341772,0.8227848101265823,2.3333333333333335,7.063291139240507,3,162,0.012958,2.0,6.0,0,C,Y,79,184.33333333333334,0.9980263601266981
7211004028,7,0,0,7,0.0,1.0,0.0,1.2857142857142858,12.0,1,30,0.06156,8.2,8.2,2,C,Z,7,9.0,4.741356901481674
7211004052,0,1,0,1,0.0,0.0,1.0,3.0,6.0,6,162,0.0186825,1.768833333333333,10.613,0,C,Z,1,3.0,1.4389278803107761
7211004067,15,0,0,15,0.0,1.0,0.0,2.7333333333333334,12.0,1,45,0.036608,4.0,4.0,1,C,Z,15,41.0,2.8195515505107394
7211004120,1,0,0,1,0.0,1.0,0.0,2.0,12.0,1,21,0.07056,8.0,8.0,1,C,Z,1,2.0,5.434537735031626
7211004136,82,0,4,86,0.046511627906976744,0.9534883720930233,0.0,11.337209302325581,17.02325581395349,1,45,0.045144,7.1,7.1,1,B,Y,86,975.0,1.0614125834665662
7211004184,9,13,2,24,0.08333333333333333,0.375,0.5416666666666666,10.15625,17.75,4,48,0.039501,3.0,12.0,0,C,Y,24,243.75,3.042370678450741
7211004185,4,3,0,7,0.0,0.5714285714285714,0.42857142857142855,5.642857142857143,9.428571428571427,4,48,0.039501,3.1,12.4,1,C,Z,7,39.5,3.042370678450741
7211004194,1,0,0,1,0.0,1.0,0.0,2.0,12.0,2,30,0.04973175000000001,5.0,10.0,1,C,Z,1,2.0,3.83034399098865
7211004195,1,0,0,1,0.0,1.0,0.0,2.0,12.0,1,30,0.0549,6.6,6.6,1,C,Z,1,2.0,4.228403084654709
7211004196,20,0,0,20,0.0,1.0,0.0,3.55,12.0,1,30,0.04592,6.9,6.9,1,C,Z,20,71.0,3.53676265295709
7211004200,12,98,1,111,0.009009009009009009,0.10810810810810811,0.8828828828828829,2.8603603603603602,7.675675675675675,4,72,0.02697,2.2,8.8,0,C,X,111,317.5,2.077231897871357
7211004214,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,3.5,8.0,4,32,0.03378375,3.3,13.2,1,C,Z,3,10.5,2.6020275539381337
7211004284,89,0,7,96,0.07291666666666667,0.9270833333333334,0.0,5.6875,19.875,1,24,0.057798,6.7,6.7,1,C,X,96,546.0,4.451607313057794
7211004307,0,5,0,5,0.0,0.0,1.0,1.1333333333333333,6.0,3,189,0.009276666666666667,1.233333333333333,3.7,0,C,Z,5,5.666666666666667,0.714489725840562
7211004311,0,3,1,4,0.25,0.0,0.75,20.5,34.5,3,72,0.020769,2.163333333333334,6.49,0,C,Z,4,82.0,1.59963030355544
7211004327,46,26,0,72,0.0,0.6388888888888888,0.3611111111111111,2.1597222222222223,9.833333333333332,2,32,0.04588,4.9,9.8,1,C,Y,72,155.5,3.5336818492524236
7211004358,1,18,0,19,0.0,0.05263157894736842,0.9473684210526315,1.2105263157894737,6.315789473684211,3,72,0.020769,2.315,6.945,0,C,Z,19,23.0,1.59963030355544
7211004427,1,14,0,15,0.0,0.06666666666666667,0.9333333333333333,1.222222222222222,6.3999999999999995,3,72,0.02622,3.0,9.0,0,C,Z,15,18.333333333333332,2.019466828408861
7211004496,3,0,0,3,0.0,1.0,0.0,1.0,12.0,1,18,0.07829775,9.7,9.7,2,C,Z,3,3.0,6.030499956676198
7211004515,148,0,2,150,0.013333333333333334,0.9866666666666667,0.0,5.12,13.44,1,24,0.053428,8.0,8.0,1,C,X,150,768.0,4.1150295083229835
7211004524,10,49,0,59,0.0,0.1694915254237288,0.8305084745762712,2.2542372881355934,7.016949152542373,4,48,0.0342225,3.625,14.5,1,C,Y,59,133.0,2.635820119573694
7211004534,25,0,0,25,0.0,1.0,0.0,4.44,12.0,1,45,0.039008,4.0,4.0,1,C,Y,25,111.0,3.004399772790727
7211004545,467,88,0,555,0.0,0.8414414414414414,0.15855855855855855,3.8063063063063063,11.048648648648648,2,36,0.03843000000000001,5.3,10.6,1,B,X,555,2112.5,0.9035549703752471
7211004596,113,396,0,509,0.0,0.2220039292730845,0.7779960707269156,2.4484282907662083,7.332023575638507,4,48,0.039501,4.55,18.2,1,B,X,509,1246.25,0.9287360105332456
7211004640,537,0,0,537,0.0,1.0,0.0,2.543761638733706,12.0,1,40,0.043659,8.0,8.0,1,B,X,537,1366.0,1.0264976958525347
7211004776,3,0,0,3,0.0,1.0,0.0,1.3333333333333333,12.0,1,16,0.102131,9.0,9.0,2,C,Z,3,4.0,7.8661390790322425
7211004800,3,3,0,6,0.0,0.5,0.5,1.5,9.0,2,40,0.035392,4.5,9.0,1,C,Z,6,9.0,2.725895117888879
7211004825,4,0,0,4,0.0,1.0,0.0,1.0,12.0,1,16,0.102131,9.0,9.0,2,C,Z,4,4.0,7.8661390790322425
7211004888,9,8,1,18,0.05555555555555555,0.5,0.4444444444444444,6.361111111111111,15.333333333333332,2,30,0.0446555,5.0,10.0,1,C,Z,18,114.5,3.439370745843322
7211004889,3,1,0,4,0.0,0.75,0.25,7.125,10.5,2,30,0.043617,5.0,10.0,1,C,Z,4,28.5,3.359385379660919
7211004920,39,0,0,39,0.0,1.0,0.0,3.7948717948717947,12.0,1,36,0.03788800000000001,4.7,4.7,1,C,Y,39,148.0,2.918137269060067
7211004924,178,187,0,365,0.0,0.4876712328767123,0.5123287671232877,2.0424657534246577,8.926027397260274,2,30,0.045408,6.2,12.4,1,C,X,365,745.5,3.497328365537359
7211004935,1,5,0,6,0.0,0.16666666666666666,0.8333333333333334,1.0833333333333333,7.0,2,40,0.03584,4.4,8.8,1,C,Z,6,6.5,2.7604001193811434
7211004944,0,21,0,21,0.0,0.0,1.0,1.130952380952381,6.0,4,120,0.01653,2.0,8.0,0,C,Z,21,23.75,1.2731421309534123
7211004987,1,0,0,1,0.0,1.0,0.0,1.0,12.0,1,25,0.07511000000000001,12.0,12.0,2,C,Z,1,1.0,5.784979156437436
7211004996,7,14,0,21,0.0,0.3333333333333333,0.6666666666666666,1.8333333333333333,8.0,2,50,0.026496,5.5,11.0,1,C,Z,21,38.5,2.0407243739710594
7211005095,142,471,0,613,0.0,0.23164763458401305,0.768352365415987,3.0244698205546494,7.389885807504078,4,56,0.020832,3.0,12.0,0,B,X,613,1854.0,0.4897959183673469
7211005118,1,0,0,1,0.0,1.0,0.0,1.0,12.0,1,24,0.060236,7.0,7.0,1,C,Z,1,1.0,4.639382298857214
7211005120,31,0,3,34,0.08823529411764706,0.9117647058823529,0.0,8.264705882352942,21.529411764705884,1,24,0.066924,8.0,8.0,1,C,Y,34,281.0,5.154492678277445
7211005180,4,14,0,18,0.0,0.2222222222222222,0.7777777777777778,1.4166666666666667,7.333333333333334,2,40,0.03712,4.65,9.3,1,C,Z,18,25.5,2.85898583793047
7211005205,6,0,0,6,0.0,1.0,0.0,2.5,12.0,1,24,0.05760000000000001,9.0,9.0,2,C,Z,6,15.0,4.436357334719696
7211005213,80,227,1,308,0.003246753246753247,0.2597402597402597,0.737012987012987,3.44724025974026,7.928571428571429,4,48,0.03762,10.5,21.0,2,B,X,308,1061.75,0.8845104862221387
7211005232,48,21,0,69,0.0,0.6956521739130435,0.30434782608695654,3.1159420289855073,10.173913043478262,2,30,0.047872,6.5,14.0,1,C,Y,69,215.0,3.687105873744813
7211005278,2,0,0,2,0.0,1.0,0.0,2.25,12.0,2,30,0.046368,6.0,12.0,1,C,Z,2,4.5,3.5712676544493545
7211005279,8,3,0,11,0.0,0.7272727272727273,0.2727272727272727,2.9545454545454546,10.363636363636363,2,30,0.046368,5.5,11.0,1,C,Z,11,32.5,3.5712676544493545
7211005280,9,25,0,34,0.0,0.2647058823529412,0.7352941176470589,2.676470588235294,7.588235294117648,2,36,0.0388935,,,1,C,Y,34,91.0,2.9955809721861186
7211005393,2,0,0,2,0.0,1.0,0.0,3.5,12.0,1,20,0.071775,9.0,9.0,2,C,Z,2,7.0,5.52811714756087
7211005398,0,14,0,14,0.0,0.0,1.0,0.9642857142857143,6.0,2,30,0.04973175000000001,5.0,10.0,1,C,Z,14,13.5,3.83034399098865
7211005445,0,40,0,40,0.0,0.0,1.0,0.70625,6.0,4,80,0.021056,2.75,11.0,0,C,Y,40,28.25,1.6217350701364217
7211005446,0,13,0,13,0.0,0.0,1.0,1.3076923076923077,6.0,4,80,0.021056,2.75,11.0,0,C,Z,13,17.0,1.6217350701364217
7211005447,1,12,0,13,0.0,0.07692307692307693,0.9230769230769231,1.6730769230769231,6.461538461538462,4,80,0.02068,2.75,11.0,0,C,Z,13,21.75,1.5927755153125571
7211005448,2,16,0,18,0.0,0.1111111111111111,0.8888888888888888,1.625,6.666666666666666,4,80,0.02068,2.75,11.0,0,C,Z,18,29.25,1.5927755153125571
7211005459,8,0,0,8,0.0,1.0,0.0,2.375,12.0,1,45,0.033792,3.0,3.0,0,C,Z,8,19.0,2.602662969702221
7211419108,82,0,1,83,0.012048192771084338,0.9879518072289156,0.0,3.325301204819277,13.301204819277109,1,24,0.054872,5.5,5.5,1,C,Y,83,276.0,4.226246522061443
7211419286,213,0,1,214,0.004672897196261682,0.9953271028037384,0.0,3.088785046728972,12.504672897196262,1,24,0.06364,7.8,7.8,1,C,X,214,661.0,4.90155869412433
7211419330,4,30,0,34,0.0,0.11764705882352941,0.8823529411764706,1.7720588235294117,6.705882352941176,4,96,0.019008,2.125,8.5,0,C,Y,34,60.25,1.4639979204574993
7211419352,109,412,0,521,0.0,0.2092130518234165,0.7907869481765835,2.406429942418426,7.255278310940499,4,88,0.0160425,,,1,B,X,521,1253.75,0.3771865889212828
7211419374,2,0,0,2,0.0,1.0,0.0,2.0,12.0,1,24,0.0704,7.6,7.6,1,C,Z,2,4.0,5.422214520212961
7211419390,157,0,0,157,0.0,1.0,0.0,5.32484076433121,12.0,1,28,0.05265,6.0,6.0,1,B,X,157,836.0,1.2378914699520362
7211419432,93,264,0,357,0.0,0.2605042016806723,0.7394957983193278,2.3744164332399627,7.563025210084034,3,162,0.01048666666666667,,,1,B,X,357,847.6666666666666,0.2465594532743974
7211419468,157,303,0,460,0.0,0.34130434782608693,0.658695652173913,2.686231884057971,8.047826086956523,3,162,0.01048666666666667,,,1,B,X,460,1235.6666666666667,0.2465594532743974
7211419476,1,22,0,23,0.0,0.043478260869565216,0.9565217391304348,1.2463768115942029,6.260869565217392,3,126,0.013,1.333333333333333,4.0,0,C,Z,23,28.666666666666668,1.0012612040165978
7211419479,0,3,0,3,0.0,0.0,1.0,1.1666666666666667,6.0,2,50,0.032,5.5,11.0,1,C,Z,3,3.5,2.464642963733164
7211419726,6,0,0,6,0.0,1.0,0.0,1.8333333333333333,12.0,1,24,0.0033078,6.0,6.0,1,C,Z,6,11.0,0.2547670623573925
7211419765,0,0,3,3,1.0,0.0,0.0,59.0,120.0,1,24,0.0684,7.0,7.0,1,C,Z,3,177.0,5.268174334979638
7212000170,2,13,0,15,0.0,0.13333333333333333,0.8666666666666667,1.5333333333333334,6.800000000000001,2,28,0.05635236,6.8,13.6,1,C,Z,15,23.0,4.340263986367443
7212000233,13,97,1,111,0.009009009009009009,0.11711711711711711,0.8738738738738738,2.2477477477477477,7.72972972972973,4,48,0.04115719125,5.0,20.0,1,C,X,111,249.5,3.1699306819166453
7212000239,0,3,0,3,0.0,0.0,1.0,1.0,6.0,8,176,0.00905063125,1.25,10.0,0,C,Z,3,3.0,0.6970804571142496
7212000240,0,3,0,3,0.0,0.0,1.0,0.5,6.0,8,176,0.0098581875,1.375,11.0,0,C,Z,3,1.5,0.7592785142824134
7212000245,1,3,0,4,0.0,0.25,0.75,6.75,7.5,4,36,0.04499676900000001,4.775,19.1,1,C,Z,4,27.0,3.465655315830518
7212000246,1,1,0,2,0.0,0.5,0.5,1.5,9.0,2,32,0.04872818750000001,6.75,13.5,1,C,Z,2,3.0,3.7530495142920417
7212000261,2,8,2,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,11.5625,26.0,4,48,0.03756026025,4.5,18.0,1,C,Z,12,138.75,2.8928947231609046
8000035866,0,1,0,1,0.0,0.0,1.0,1.0,6.0,4,240,0.00528525,1.025,4.1,0,C,Z,1,1.0,0.4070704445022095
8010000564,1,1,0,2,0.0,0.5,0.5,2.75,9.0,2,90,0.02093,2.5,5.0,0,C,Z,2,5.5,1.6120305384667226
8010000653,129,85,0,214,0.0,0.602803738317757,0.397196261682243,1.9906542056074767,9.616822429906541,2,80,0.02322,3.0,6.0,0,C,X,214,426.0,1.788406550558877
8010001050,0,8,0,8,0.0,0.0,1.0,1.0,6.0,6,300,0.00504,1.233333333333333,7.4,0,C,Z,8,8.0,0.3881812667879733
8010001304,0,5,0,5,0.0,0.0,1.0,1.475,6.0,8,360,0.004452,0.875,7.0,0,C,Z,5,7.375,0.34289345232937646
8010001306,0,6,0,6,0.0,0.0,1.0,0.9375,6.0,8,360,0.004452,0.875,7.0,0,C,Z,6,5.625,0.34289345232937646
8010001360,20,0,0,20,0.0,1.0,0.0,5.45,12.0,1,35,0.04896,6.0,6.0,1,C,Z,20,109.0,3.7709037345117404
