sku_code,sap_code,sap_code_2,updated_date,sku_row_no,type,com_code,product_name,unit,category,pcs_per_carton,carton_length_mm,carton_width_mm,carton_height_mm,pcs_per_pallet,cartons_per_layer,layers_per_pallet,loose_pcs_per_pallet,volume_m3,carton_volume_from_dims_m3,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg,pallet_base_pcs_capacity,weight_conflict_flag,imputation_notes
2100112228,2100112228,2100112228,2020-11-03,717,CW,G1340495,Chảo chiên Tefal Cook Healthy 24cm,,CW,6,350,200,500,240,8,5,0,,0.035,0.005833333333333334,1.0,6.0,240,0,loose_pcs_from_pallet_residual
2100112229,2100112229,2100112229,2020-11-03,718,CW,G1340695,Chảo chiên Tefal Cook Healthy 28cm,,CW,6,490,340,330,210,,,,,0.054978,0.009163000000000001,1.0,6.0,,0,
7211004427,7211004427,7211004427,2020-11-14,719,SDA,BL477566,Máy xay sinh tố Tefal Blendforce Piano BL477566 - Đỏ,,SDA,3,760,230,450,72,,,,,0.07866,0.02622,3.0,9.0,,0,
7211004579,7211004579,7211004579,2020-11-14,720,SDA,SF40FC996A-NS-VN,Nồi cơm điện Supor SF40FC996A - 1.5L,,SDA,4,641,382,566,48,4,3,0,,0.138591892,0.03464797300000001,4.275,17.1,48,0,loose_pcs_from_pallet_residual
1830008321,1830008321,1830008321,2020-11-13,721,SDA,FV1955E0,Bàn ủi hơi nước Tefal Easy Steam FV1955E0 - 1400W,CÁI,SDA,6,425,350,315,240,8,5,0,,0.04685625,0.007809375,1.7,10.2,240,0,loose_pcs_from_pallet_residual
7211004596,7211004596,7211004596,2020-11-13,722,SDA,RK736B68,Nồi cơm điện tửTefal Easy Rice Plus RK736B68,CÁI,SDA,4,660,420,570,48,4,3,0,,0.158004,0.039501,4.55,18.2,48,0,loose_pcs_from_pallet_residual
4200007947,4200007947,4200007947,2020-11-13,723,CW,CCWCW2-012,Bộ 2 Chảo chiên Tefal Sensations 24-28,BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,2.6,2.6,64,0,loose_pcs_from_pallet_residual
4200007949,4200007949,4200007949,2020-11-27,724,CW,CCWCW2-014,"Bộ 2 Chảo chiên,Chảo chiên sâu lòng Tefal Sensations 24-28",BỘ,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,3.0,3.0,48,0,loose_pcs_from_pallet_residual
4200007951,4200007951,4200007951,2020-11-27,725,CW,CCWCW3-011,"Bộ 3 Nồi,Chảo chiên,Chảo Chiên sâu lòng Tefal Sensations 24-24-28",BỘ,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,5.0,5.0,48,0,loose_pcs_from_pallet_residual
4200007952,4200007952,4200007952,2020-11-27,726,CW,CCWCW2-015,Bộ 2 Chảo chiên Tefal Natura 20-28,BỘ,CW,1,405,315,165,64,8,8,0,,0.021049875,0.021049875,1.2,1.2,64,0,loose_pcs_from_pallet_residual
4200007955,4200007955,4200007955,2020-11-30,727,CW,CCWCW2-018,Bộ 2 Chảo chiên Tefal Day By Day 24-28,BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,2.0,2.0,64,0,loose_pcs_from_pallet_residual
4200007956,4200007956,4200007956,2020-11-30,728,CW,CCWCW2-019,"Bộ 2 Chảo chiên,Chảo chiên sâu lòng Tefal Day By Day 24-28",BỘ,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,2.4,2.4,48,0,loose_pcs_from_pallet_residual
4200007958,4200007958,4200007958,2020-11-30,729,CW,CCWCW3-012,"Bộ 3 Chảo chiên,Chảo xào,Chảo chiên sâu lòng Tefal Day By Day 24-26-28",BỘ,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,3.0,3.0,48,0,loose_pcs_from_pallet_residual
4200007959,4200007959,4200007959,2020-12-01,730,CW,CCWCW2-021,"Bộ 2 Chảo xào,Chảo chiên sâu lòng Tefal Day By Day 26-28",BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,2.0,2.0,64,0,loose_pcs_from_pallet_residual
4200007960,4200007960,4200007960,2020-12-01,731,CW,CCWCW2-022,"Bộ 2 Chảo chiên,Chảo xào Tefal Day By Day 24-28",BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,1.3,1.3,64,0,loose_pcs_from_pallet_residual
4200007966,4200007966,4200007966,2020-12-14,732,CW,CCWCW2-026,Bộ 2 Chảo chiên Tefal Ultimate 20-28,BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,2.4,2.4,64,0,loose_pcs_from_pallet_residual
2100122709,2100122709,2100122709,2020-12-14,733,CW,G1350496,Chảo chiên Tefal So Chef 24cm,CÁI,CW,6,560,360,205,240,,,,,0.041328,0.006888000000000001,1.083333333333333,6.5,,0,
2100122710,2100122710,2100122710,2020-12-14,734,CW,G1350696,Chảo chiên Tefal So Chef 28cm,CÁI,CW,6,495,330,340,210,,,,,0.055539,0.0092565,1.1,6.600000000000001,,0,
2100123087,2100123087,2100123087,2020-12-14,735,CW,B2240596,Chảo chiên Tefal Light & Clean 26cm,CÁI,CW,6,470,300,350,210,,,,,0.04935,0.008225000000000001,1.0,6.0,,0,
2100122706,2100122706,2100122706,,736,CW,G1358496,Chảo chiên sâu lồng Tefal So Chef 24cm,CÁI,CW,6,460,290,380,168,,,,,0.050692,0.008448666666666667,1.0,6.0,,0,
2100122708,2100122708,2100122708,,737,CW,G1350296,Chảo chiên Tefal So Chef 21cm,CÁI,CW,6,500,325,195,336,,,,,0.0316875,0.00528125,1.0,6.0,,0,
2100118202,2100118202,2100118202,,738,CW,G2660302,Chảo chiên Tefal Natural Force 22cm,CÁI,CW,6,570,270,240,216,,,,,0.036936,0.006156000000000001,0.8833333333333333,5.3,,0,
2100118203,2100118203,2100118203,,739,CW,G2660402,Chảo chiên Tefal Natural Force  24cm,CÁI,CW,6,600,270,270,216,,,,,0.04374,0.00729,1.0,6.0,,0,
2100118264,,2100118264,,740,CW,G2660572,Chảo chiên Tefal Natural Force  26cm,CÁI,CW,6,590,360,240,216,,,,,0.050976,0.008496,1.0,6.0,,0,
1830008018,,1830008018,,741,SDA,FV6872E0,Bàn ủi hơi nước Tefal Smart Protect Plus FV6872E0 - 2800W,CÁI,SDA,6,440,350,370,144,,,,,0.05698,0.009496666666666667,1.7,10.2,,0,
4200007950,,4200007950,,742,CW,CCWCW3-010,"Bộ 3 Nồi,Chảo chiên,Chảo Chiên sâu lòng Tefal Sensations 20-24-28",BỘ,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,4.1,4.1,48,0,loose_pcs_from_pallet_residual
4200007954,,4200007954,,743,CW,CCWCW2-017,"Bộ 2 Chảo chiên, Chảo chiên sâu lòng Tefal Natura 24-28",BỘ,CW,1,405,315,165,64,8,8,0,,0.021049875,0.021049875,1.8,1.8,64,0,loose_pcs_from_pallet_residual
4200007957,,4200007957,,744,CW,CCWCW2-020,"Bộ 2 Chảo chiên,Chảo xào Tefal Day By Day 24-26",BỘ,CW,1,405,315,165,64,8,8,0,,0.021049875,0.021049875,,,64,0,loose_pcs_from_pallet_residual
4200007984,,4200007984,,745,CW,CCWCW2-027,Bộ 2 Chảo chiên Tefal So Chef 24-28,BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,2.6,2.6,64,0,loose_pcs_from_pallet_residual
4200007985,,4200007985,,746,CW,CCWCW2-028,"Bộ 2 Chảo chiên, Chảo chiên sâu lòng Tefal So Chef 24-28",BỘ,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,2.0,2.0,48,0,loose_pcs_from_pallet_residual
4200007986,,4200007986,,747,CW,CCWCW2-029,"Bộ 2 Nồi cán dài-quánh,Nồi Tefal So Chef 18-22",BỘ,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,3.3,3.3,48,0,loose_pcs_from_pallet_residual
4200007987,,4200007987,,748,CW,CCWCW2-030,Bộ 2 Chảo chiên Tefal So Chef 21-28,BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,2.4,2.4,64,0,loose_pcs_from_pallet_residual
2100121759,,2100121759,,749,CW,K221S244,Bộ dao Tefal Comfort K221S244 15cm và 12cm,BỘ,CW,24,430,390,290,720,,,,,0.048633,0.002026375,0.375,9.0,,0,
2100121732,,2100121732,,750,CW,K2213504,Dao gọt trái cây Tefal Comfort  K2213504 - 9cm,CÁI,CW,48,350,270,460,1872,,,,,0.04347,0.0009056250000000001,0.125,6.0,,0,
2100121737,,2100121737,,751,CW,K2213204,Dao làm bếp Tefal Comfort K2213204 - 20cm,CÁI,CW,36,450,280,410,900,,,,,0.05166,0.001435,0.3055555555555556,11.0,,0,
4200007953,,4200007953,,752,CW,CCWCW2-016,Bộ 2 Chảo chiên Tefal Natura 24-28,BỘ,CW,1,405,305,255,64,8,8,0,,0.031498875,0.031498875,1.6,1.6,64,0,loose_pcs_from_pallet_residual
4200007963,,4200007963,,753,Fan,DTB1601-DS0,Quạt đứng ASIAvina - DTB1601-DS0 - đen,CÂY,Fan,1,500,360,500,18,,,,,0.09,0.09000000000000001,5.6,5.6,,0,
4200007964,,4200007964,,754,Fan,LTB1601-DS0,Quạt treo ASIAvina - LTB1601-DS0 - đen,CÂY,Fan,1,500,360,500,18,,,,,0.09,0.09000000000000001,4.5,4.5,,0,
8010001050,,8010001050,,755,SDA,MB520138,"Máy xay thực phẩm Tefal 3 trong 1 MB520138 - 300W, 400mL",CÁI,SDA,6,400,270,280,300,,,,,0.03024,0.00504,1.233333333333333,7.4,,0,
1510001964,,1510001964,,756,SDA,FW501815,Nồi chiên không dầu Tefal 9 trong 1 Easy fry Oven & Grill FW501815,CÁI,SDA,1,390,390,460,24,4,6,0,,0.069966,0.069966,9.8,9.8,24,0,loose_pcs_from_pallet_residual
4200007971,,4200007971,,757,Fan,L20002-DS3,Quạt treo ASIAvina - L20002-DS3 - Đen,CÂY,Fan,1,560,165,570,32,,,,,0.052668,0.05266800000000001,,,,0,
4200007970,,4200007970,,758,Fan,D20002-DS3,Quạt đứng ASIAvina - D20002-DS3 - Đen,CÂY,Fan,1,550,220,560,22,,,,,0.06776,0.06776,,,,0,
4200007965,4200007965,4200007965,,759,CW,CCWCW2-025,"Bộ 2 Chảo chiên,Chảo chiên sâu lòng Tefal Tefal Ultimate 24-28",CÁI,CW,1,405,305,255,48,8,6,0,,0.031498875,0.031498875,3.5,3.5,48,0,loose_pcs_from_pallet_residual
7211004028,7211004028,7211004028,,760,SDA,ZC600138,Máy ép chậm Tefal ZC600138,CÁI,SDA,1,570,300,360,30,6,5,0,,0.06156,0.06156,8.2,8.2,30,0,loose_pcs_from_pallet_residual
7211004534,,7211004534,,761,SDA,BL47YB66,Máy xay sinh tố Tefal Blendforce Piano + cối xay XL BL47YB66 - Xám,CÁI,SDA,1,530,320,230,45,9,5,0,,0.039008,0.039008,4.0,4.0,45,0,loose_pcs_from_pallet_residual
1830008176,,1830008176,,762,SDA,QT1510E0,"Bàn ủi hơi nước đứng Tefal IXEO Plus QT1510E0 - 2980W, 1L",,SDA,1,605,417,465,12,4,3,0,,0.117312525,0.117312525,16.0,16.0,12,0,loose_pcs_from_pallet_residual
2100122707,,2100122707,,763,CW,G1358696,Chảo chiên sâu lồng Tefal So Chef 28cm,CÁI,CW,4,500,330,330,168,7,6,0,,0.05445,0.009075000000000001,1.1,4.4,168,0,loose_pcs_from_pallet_residual
7211003246,,7211003246,,764,SDA,ZC420E38,"Máy ép chậm Tefal ZC420E38 - 150W, 0.8L, Trắng",CÁI,SDA,1,387,268,321,45,9,5,0,,0.033292836,0.033292836,6.1,6.1,45,0,loose_pcs_from_pallet_residual
1510002021,,1510002021,,765,SDA,FW201815,Nồi chiên không dầu Tefal 3 trong 1 Easy fry Steam & Grill FW201815,CÁI,SDA,1,430,430,470,16,4,4,0,,0.086903,0.08690300000000001,9.8,9.8,16,0,loose_pcs_from_pallet_residual
4100000737,,4100000737,,766,Fan,VF2330F2,QUAT TEFAL VF2330F2-TRANG,CÁI,Fan,1,430,210,360,48,12,4,0,,0.032508,0.032508,,,48,0,loose_pcs_from_pallet_residual
4100000732,,4100000732,,767,Fan,VU4410F2,Quạt đứng - Rowenta - VU4410F2 - trắng,CÁI,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,7.0,7.0,27,0,
4100000740,,4100000740,,768,Fan,VF4410F2,Quạt đứng - TEFAL - VF4410F2 - trắng,CÁI,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,,,27,0,
4100000739,,4100000739,,769,Fan,VF4440F2,Quạt đứng - TEFAL - VF4440F2 - trắng,CÁI,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,7.0,7.0,27,0,
4200007948,,4200007948,,770,CW,CCWCW2-013,Bộ 2 Nồi Tefal Sensations 18-24,CÁI,CW,1,460,290,275,48,8,6,0,,0.036685,0.036685,3.0,3.0,48,0,loose_pcs_from_pallet_residual
4200007961,,4200007961,,771,CW,CCWCW3-013,"Bộ 3 Nồi,Chảo chiên,Chảo xàoTefal Day By Day 20-24-28",,CW,1,460,290,275,48,,,,,0.036685,0.036685,1.5,1.5,,0,
8000035866,,8000035866,,772,SDA,MB450B38,Máy xay thực phẩm Tefal MB450B38 - 500W,,SDA,4,270,270,290,240,,,,,0.021141,0.00528525,1.025,4.1,,0,
4100000731,,4100000731,,773,Fan,VU2330F2,Quạt bàn - Rowenta - VU2330F2 - trắng,,Fan,1,430,200,360,48,12,4,0,,0.03096,0.03096,,,48,0,
4100000734,,4100000734,,774,Fan,VU4420F2,Quạt đứng - Rowenta - VU4420F2 - đen,,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,7.0,7.0,27,0,
4100000735,,4100000735,,775,Fan,VU4440F2,Quạt đứng - Rowenta - VU4440F2 - trắng,,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,,,27,0,
4100000738,,4100000738,,776,Fan,VF4420F2,Quạt đứng - TEFAL - VF4420F2 - đen,,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,7.0,7.0,27,0,
4100000722,,4100000722,,777,Fan,VF2820F0,Quạt đứng Tefal - VF2820F0 - đen,CÁI,Fan,1,540,230,510,,,,,,0.063342,0.06334200000000001,,,,0,
7211004635,,7211004635,,778,SDA,EY111B15,Nồi chiên không dầu Tefal XL Ultra Fry EY111B15 - 4.2L,,SDA,1,350,350,370,36,9,4,0,,0.045325,0.045325,,,36,0,loose_pcs_from_pallet_residual
2100126395,,2100126395,,779,CW,H21012-T18,Nồi cán dài/ quánh Tefal Only Cook 18cm,CÁI,CW,4,420,370,260,144,6,6,0,,0.040404,0.010101,,,144,0,loose_pcs_from_pallet_residual
2100126396,,2100126396,,780,CW,G1646495,Chảo chiên sâu lòng Tefal Only Cook 24cm,CÁI,CW,3,550,330,340,189,7,9,0,,0.06171,0.02057,1.0,3.0,189,0,loose_pcs_from_pallet_residual
2100126397,,2100126397,,781,CW,G1646695,Chảo chiên sâu lòng Tefal Only Cook 28cm,CÁI,CW,3,540,330,340,126,7,6,0,,0.060588,0.020196,1.3,3.9,126,0,loose_pcs_from_pallet_residual
2100126399,,2100126399,,782,CW,H21012-J28,Chảo chiên Tefal Only Cook 28cm,CÁI,CW,3,490,300,160,210,7,10,0,,0.02352,0.007840000000000001,1.0,3.0,210,0,loose_pcs_from_pallet_residual
2100126398,,2100126398,,783,CW,H21012-J24,Chảo chiên Tefal Only Cook 24cm,CÁI,CW,3,450,270,160,270,9,10,0,,0.01944,0.006480000000000001,0.9333333333333332,2.8,270,0,loose_pcs_from_pallet_residual
4200007962,,4200007962,,784,CW,CCWCW2-024,"Bộ 2 Nồi,Chảo chiên Tefal Day By Day 20-28",BỘ,CW,1,405,305,255,48,8,6,0,,0.031498875,0.031498875,1.4,1.4,48,0,loose_pcs_from_pallet_residual
3110600769,,3110600769,,785,CW,N1040112,Hộp thủy tinh tròn Tefal Masterseal Glass N1040112 - 100ml - đỏ,CÁI,CW,64,400,400,350,1536,6,4,0,,0.056,0.000875,0.23125,14.8,1536,0,loose_pcs_from_pallet_residual
3110600771,,3110600771,,786,CW,N1040312,Hộp thủy tinh tròn Tefal Masterseal Glass N1040312 - 600ml - đỏ,CÁI,CW,24,560,370,370,480,5,4,0,,0.076664,0.003194333333333334,0.625,15.0,480,0,loose_pcs_from_pallet_residual
3110600770,,3110600770,,787,CW,N1040212,Hộp thủy tinh tròn 2 ngăn Tefal Masterseal Glass N1040212 - 550ml - đỏ,CÁI,CW,24,570,370,360,480,5,4,0,,0.075924,0.0031635,0.75,18.0,480,0,loose_pcs_from_pallet_residual
3110600772,,3110600772,,788,CW,N1040412,Hộp thủy tinh tròn Tefal Masterseal Glass N1040412 - 900ml - đỏ,CÁI,CW,16,380,370,500,288,6,3,0,,0.0703,0.00439375,1.0875,17.4,288,0,loose_pcs_from_pallet_residual
3110600781,,3110600781,,789,CW,N1041312,Hộp thủy tinh vuông Tefal Masterseal Glass N1041312 - 180ml - đỏ,CÁI,CW,36,290,250,510,1080,10,3,0,,0.036975,0.001027083333333333,0.3055555555555556,11.0,1080,0,loose_pcs_from_pallet_residual
3110600782,,3110600782,,790,CW,N1041412,Hộp thủy tinh vuông Tefal Masterseal Glass N1041412 - 800ml - đỏ,CÁI,CW,16,400,390,360,384,6,4,0,,0.05616,0.00351,0.5416666666666666,13.0,384,1,loose_pcs_from_pallet_residual
3110600773,,3110600773,,791,CW,N1040512,Hộp thủy tinh vuông Tefal Masterseal Glass N1040512 - 450ml - đỏ,CÁI,CW,24,400,290,500,720,10,3,0,,0.058,0.002416666666666667,0.5625,13.5,720,0,loose_pcs_from_pallet_residual
3110600774,,3110600774,,792,CW,N1040612,Hộp thủy tinh vuông Tefal Masterseal Glass N1040612 - 700ml - đỏ,CÁI,CW,16,460,340,370,448,7,4,0,,0.057868,0.00361675,0.75,12.0,448,0,loose_pcs_from_pallet_residual
3110600776,,3110600776,,793,CW,N1040812,Hộp thủy tinh vuông Tefal Masterseal Glass N1040812 - 850ml - đỏ,CÁI,CW,16,470,340,400,448,7,4,0,,0.06392,0.003995,0.81875,13.1,448,0,loose_pcs_from_pallet_residual
3110600775,,3110600775,,794,CW,N1040712,Hộp thủy tinh vuông 2 ngăn Tefal Masterseal Glass N1040712 - 800ml - đỏ,CÁI,CW,16,470,340,400,448,7,4,0,,0.06392,0.003995,0.925,14.8,448,0,loose_pcs_from_pallet_residual
3110600777,,3110600777,,795,CW,N1040912,Hộp thủy tinh vuông Tefal Masterseal Glass N1040912 - 1.1L - đỏ,CÁI,CW,12,370,270,510,360,10,3,0,,0.050949,0.00424575,1.025,12.3,360,0,loose_pcs_from_pallet_residual
3110600778,,3110600778,,796,CW,N1041012,Hộp thủy tinh vuông Tefal Masterseal Glass N1041012 - 1.3L - đỏ,CÁI,CW,12,370,270,560,360,10,3,0,,0.055944,0.004662,1.083333333333333,13.0,360,0,loose_pcs_from_pallet_residual
3110600779,,3110600779,,797,CW,N1041112,Hộp thủy tinh vuông Tefal Masterseal Glass N1041112 - 2L - đỏ,CÁI,CW,8,460,310,390,224,7,4,0,,0.055614,0.00695175,1.5,12.0,224,0,loose_pcs_from_pallet_residual
7211004690,,7211004690,,798,SDA,C21-SDHCB36VN,Bếp điện từ Supor C21-SDHCB36VN,,SDA,6,508,343,448,168,7,4,0,,0.078061312,0.01301021866666667,2.75,16.5,168,0,loose_pcs_from_pallet_residual
7211004640,,7211004640,,799,SDA,BL83SD66,Máy xay nấu đa năng  Tefal Perfectmix Cook BL83SD66 - 1.75L,CÁI,SDA,1,490,270,330,40,8,5,0,,0.043659,0.043659,8.0,8.0,40,0,loose_pcs_from_pallet_residual
2100118827,,2100118827,,800,CW,E308S674,Bộ nồi Tefal Primary 16/18/20cm,CÁI,CW,1,510,330,210,56,7,8,0,,0.035343,0.035343,5.0,5.0,56,0,loose_pcs_from_pallet_residual
2100120953,,2100120953,,801,CW,E3084435,Nồi Tefal Primary 20cm,CÁI,CW,2,400,250,270,144,12,6,0,,0.027,0.0135,1.85,3.7,144,0,loose_pcs_from_pallet_residual
2100118828,,2100118828,,802,CW,E3086S74,Bộ nồi Tefal Primary 16/20/24cm,CÁI,CW,1,550,370,230,40,5,8,0,,0.046805,0.04680500000000001,6.0,6.0,40,0,loose_pcs_from_pallet_residual
2100120952,,2100120952,,803,CW,E3082235,Nồi cán dài/ quánh Tefal Primary 16cm,CÁI,CW,4,390,330,230,252,9,7,0,,0.029601,0.007400250000000001,1.25,5.0,252,0,loose_pcs_from_pallet_residual
4200008276,,4200008276,,804,Fan,L20002-DS4,Quạt treo ASIAvina - L20002-DS4 - Đen,CÁI,Fan,1,560,160,560,28,11,2,6,,0.050176,0.05017600000000001,,,22,0,
4200008074,,4200008074,,805,Fan,L18004-DS3,Quạt treo ASIAvina - L18004-DS3 - đen,CÁI,Fan,1,510,200,500,36,12,3,0,,0.051,0.051,,,36,0,loose_pcs_from_pallet_residual
4100000741,,4100000741,,806,Fan,VF4410G2,Quạt đứng - TEFAL - VF4410G2 - trắng,CÁI,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,,,27,0,
4200008271,,4200008271,,807,Fan,D18003-DS5,Quạt đứng ASIAvina - D18003-DS5 - Đen,CÁI,Fan,1,510,210,500,30,10,3,0,,0.05355,0.05355,,,30,0,loose_pcs_from_pallet_residual
4200008125,,4200008125,,808,Fan,VY639790,Quạt đứng ASIAvina - VY639790 - Xám,,Fan,3,560,550,550,36,4,3,0,,0.1694,0.05646666666666667,5.333333333333333,16.0,36,0,loose_pcs_from_pallet_residual
4200008330,,4200008330,,809,Fan,VH441790,Quạt đứng Tefal - VH441790 - Xám,,Fan,1,550,230,460,31,9,3,4,,0.05819,0.05819000000000001,6.0,6.0,27,0,
4200008241,,4200008241,,810,Fan,VH442790,Quạt đứng Tefal - VH442790 - Xám,,Fan,1,540,230,455,31,9,3,4,,0.056511,0.05651100000000001,6.0,6.0,27,0,
4200008102,,4200008102,,811,Fan,VY538790,Quạt lửng ASIAvina - VY538790 - Xám,,Fan,1,480,230,460,34,10,3,4,,0.050784,0.050784,4.0,4.0,30,0,
4200008124,,4200008124,,812,Fan,VY557890,Quạt treo ASIAvina - VY557890 - Đen,,Fan,5,560,560,500,60,4,3,0,,0.1568,0.03136000000000001,3.8,19.0,60,0,loose_pcs_from_pallet_residual
4200008111,,4200008111,,813,Fan,VY559790,Quạt đứng ASIAvina - VY559790 - Xám,,Fan,1,495,220,490,30,10,3,0,,0.053361,0.05336100000000001,6.0,6.0,30,0,loose_pcs_from_pallet_residual
4200008331,,4200008331,,814,Fan,VH444790,Quạt đứng Tefal - VH444790 - Xám,,Fan,1,540,230,455,31,9,3,4,,0.056511,0.05651100000000001,6.0,6.0,27,0,
4200008105,,4200008105,,815,Fan,VY358290,Quạt lửng ASIAvina - VY358290 - Chuối non,,Fan,4,590,500,470,48,4,3,0,,0.13865,0.0346625,3.875,15.5,48,0,loose_pcs_from_pallet_residual
4200008118,,4200008118,,816,Fan,VY357790,Quạt treo ASIAvina - VY357790 - Xám,,Fan,4,510,510,470,48,4,3,0,,0.122247,0.03056175,3.8,15.2,48,0,loose_pcs_from_pallet_residual
4200008110,,4200008110,,817,Fan,VY559890,Quạt đứng ASIAvina - VY559890 - Đen,,Fan,1,495,220,490,30,10,3,0,,0.053361,0.05336100000000001,6.0,6.0,30,0,loose_pcs_from_pallet_residual
4200008117,,4200008117,,818,Fan,VY357690,Quạt treo ASIAvina - VY357690 - trắng,,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,3.8,3.8,36,0,
4200008121,,4200008121,,819,Fan,VY377090,Quạt treo ASIAvina - VY377090 - Xám,,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,3.8,3.8,36,0,
4200008120,,4200008120,,820,Fan,VY377290,Quạt treo ASIAvina - VY377290 - Chuối Non,,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,3.8,3.8,36,0,
4200008116,,4200008116,,821,Fan,VY357290,Quạt treo ASIAvina  - VY357290 - Chuối non,,Fan,4,510,510,470,192,12,4,0,,0.122247,0.03056175,3.8,15.2,192,0,loose_pcs_from_pallet_residual
4200008126,,4200008126,,822,Fan,VH659690,Quạt đứng Tefal - VH659690 - Trắng,,Fan,1,540,270,500,18,6,3,0,,0.0729,0.0729,6.0,6.0,18,0,loose_pcs_from_pallet_residual
4200008240,,4200008240,,823,Fan,VH659790,Quạt đứng Tefal - VH659790 - Xám,,Fan,1,540,270,500,18,6,3,0,,0.0729,0.0729,6.0,6.0,18,0,loose_pcs_from_pallet_residual
4200008101,,4200008101,,824,Fan,VY538990,Quạt lửng ASIAvina - VY538990 - Đen,,Fan,1,470,220,460,34,10,3,4,,0.047564,0.047564,4.0,4.0,30,0,
4200008230,,4200008230,,825,Fan,VY577890,Quạt treo ASIAvina - VY577890 - Đen,,Fan,5,550,550,500,60,4,3,0,,0.15125,0.03025,3.8,19.0,60,0,loose_pcs_from_pallet_residual
4200008235,,4200008235,,826,Fan,VY579790,Quạt đứng ASIAvina - VY579790 - Xám,,Fan,1,495,220,495,30,10,3,0,,0.0539055,0.0539055,4.5,4.5,30,0,loose_pcs_from_pallet_residual
4200008127,,4200008127,,827,Fan,VH679690,Quạt đứng Tefal - VH679690 - Trắng,,Fan,1,540,270,500,18,6,3,0,,0.0729,0.0729,6.0,6.0,18,0,loose_pcs_from_pallet_residual
4200008229,,4200008229,,828,Fan,VY377990,Quạt treo ASIAvina - VY377990 - Xám,,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,3.8,3.8,36,0,
4200008234,,4200008234,,829,Fan,VH657690,Quạt treo Tefal - VH657690 - Trắng,,Fan,1,500,270,500,24,8,3,0,,0.0675,0.0675,6.0,6.0,24,0,loose_pcs_from_pallet_residual
4200008113,,4200008113,,830,Fan,VY539790,Quạt đứng ASIAvina - VY539790 - Xám,,Fan,1,495,230,495,30,10,3,0,,0.05635575,0.0563558,4.5,4.5,30,0,loose_pcs_from_pallet_residual
7211004327,,7211004327,,831,SDA,TY6878WO,Máy húi bụi không dây X-pert 6.60 TY6878WO - Đỏ xám,,SDA,2,740,310,400,32,4,4,0,,0.09176,0.04588,4.9,9.8,32,0,loose_pcs_from_pallet_residual
3100518416,,3100518416,,832,CW,K3021422,Hộp nhựa vuông Tefal Masterseal Fresh K3021422 - 1.2L - xanh,CÁI,CW,8,354,245,230,840,15,7,0,,0.0199479,0.0024934875,0.275,2.2,840,0,loose_pcs_from_pallet_residual
3100518418,,3100518418,,833,CW,K3022222,Hộp nhựa tròn Tefal Masterseal Fresh K3022222 - 0.15L - xanh,CÁI,CW,12,260,180,120,2160,18,10,0,,0.005616,0.000468,0.075,0.9,2160,0,loose_pcs_from_pallet_residual
3100518419,,3100518419,,834,CW,K3022322,Hộp nhựa tròn Tefal Masterseal Fresh K3022322 - 0.85L - xanh,CÁI,CW,8,360,180,290,720,15,6,0,,0.018792,0.002349,0.225,1.8,720,0,loose_pcs_from_pallet_residual
3110600838,,3110600838,,835,CW,K3021622,Hộp nhựa vuông Tefal Masterseal Fresh K3021622 - 0.2L - xanh,CÁI,CW,12,330,220,120,1800,15,10,0,,0.008712,0.0007260000000000001,0.08333333333333333,1.0,1800,0,loose_pcs_from_pallet_residual
3100518436,,3100518436,,836,CW,K3022122,Hộp nhựa vuông Tefal Masterseal Fresh K3022122 - 0.85L - xanh,CÁI,CW,8,350,180,230,840,15,7,0,,0.01449,0.00181125,0.25,2.0,840,0,loose_pcs_from_pallet_residual
